SEMESTER,CAT,AGE,SEX,CONCEPT,status,value
2015S1,TOTAL,Y057,TOTAL,POP,,93763
2015S1,TOTAL,Y058,M,POP,,42854
2015S1,TOTAL,Y058,F,POP,,45236
2015S1,TOTAL,Y058,TOTAL,POP,,88090
2015S1,TOTAL,Y059,M,POP,,41902
2015S1,TOTAL,Y059,F,POP,,44136
2015S1,TOTAL,Y059,TOTAL,POP,,86038
2015S1,TOTAL,Y060,M,POP,,40150
2015S1,TOTAL,Y060,F,POP,,43011
2015S1,TOTAL,Y060,TOTAL,POP,,83161
2015S1,TOTAL,Y061,M,POP,,40153
2015S1,TOTAL,Y061,F,POP,,42642
2015S1,TOTAL,Y061,TOTAL,POP,,82795
2015S1,TOTAL,Y062,M,POP,,39896
2015S1,TOTAL,Y062,F,POP,,42677
2015S1,TOTAL,Y062,TOTAL,POP,,82573
2015S1,TOTAL,Y063,M,POP,,36923
2015S1,TOTAL,Y063,F,POP,,40256
2015S1,TOTAL,Y063,TOTAL,POP,,77179
2015S1,TOTAL,Y064,M,POP,,35678
2015S1,TOTAL,Y064,F,POP,,39112
2015S1,TOTAL,Y064,TOTAL,POP,,74790
2015S1,TOTAL,Y065,M,POP,,37422
2015S1,TOTAL,Y065,F,POP,,40957
2015S1,TOTAL,Y065,TOTAL,POP,,78379
2015S1,TOTAL,Y066,M,POP,,38887
2015S1,TOTAL,Y066,F,POP,,43562
2015S1,TOTAL,Y066,TOTAL,POP,,82449
2015S1,TOTAL,Y067,M,POP,,35409
2015S1,TOTAL,Y067,F,POP,,39395
2015S1,TOTAL,Y067,TOTAL,POP,,74804
2015S1,TOTAL,Y068,M,POP,,32827
2015S1,TOTAL,Y068,F,POP,,37035
2015S1,TOTAL,Y068,TOTAL,POP,,69862
2015S1,TOTAL,Y069,M,POP,,34406
2015S1,TOTAL,Y069,F,POP,,38856
2015S1,TOTAL,Y069,TOTAL,POP,,73262
2015S1,TOTAL,Y070,M,POP,,31684
2015S1,TOTAL,Y070,F,POP,,36661
2015S1,TOTAL,Y070,TOTAL,POP,,68345
2015S1,TOTAL,Y071,M,POP,,30452
2015S1,TOTAL,Y071,F,POP,,35412
2015S1,TOTAL,Y071,TOTAL,POP,,65864
2015S1,TOTAL,Y072,M,POP,,25975
2015S1,TOTAL,Y072,F,POP,,29958
2015S1,TOTAL,Y072,TOTAL,POP,,55933
2015S1,TOTAL,Y073,M,POP,,23889
2015S1,TOTAL,Y073,F,POP,,28269
2015S1,TOTAL,Y073,TOTAL,POP,,52158
2015S1,TOTAL,Y074,M,POP,,29676
2015S1,TOTAL,Y074,F,POP,,34826
2015S1,TOTAL,Y074,TOTAL,POP,,64502
2015S1,TOTAL,Y075,M,POP,,16191
2015S1,TOTAL,Y075,F,POP,,19854
2015S1,TOTAL,Y075,TOTAL,POP,,36045
2015S1,TOTAL,Y076,M,POP,,19386
2015S1,TOTAL,Y076,F,POP,,24410
2015S1,TOTAL,Y076,TOTAL,POP,,43796
2015S1,TOTAL,Y077,M,POP,,22872
2015S1,TOTAL,Y077,F,POP,,29336
2015S1,TOTAL,Y077,TOTAL,POP,,52208
2015S1,TOTAL,Y078,M,POP,,22990
2015S1,TOTAL,Y078,F,POP,,31243
2015S1,TOTAL,Y078,TOTAL,POP,,54233
2015S1,TOTAL,Y079,M,POP,,21388
2015S1,TOTAL,Y079,F,POP,,29350
2015S1,TOTAL,Y079,TOTAL,POP,,50738
2015S1,TOTAL,Y080,M,POP,,20210
2015S1,TOTAL,Y080,F,POP,,28353
2015S1,TOTAL,Y080,TOTAL,POP,,48563
2015S1,TOTAL,Y081,M,POP,,19512
2015S1,TOTAL,Y081,F,POP,,28522
2015S1,TOTAL,Y081,TOTAL,POP,,48034
2015S1,TOTAL,Y082,M,POP,,18024
2015S1,TOTAL,Y082,F,POP,,27403
2015S1,TOTAL,Y082,TOTAL,POP,,45427
2015S1,TOTAL,Y083,M,POP,,16093
2015S1,TOTAL,Y083,F,POP,,25532
2015S1,TOTAL,Y083,TOTAL,POP,,41625
2015S1,TOTAL,Y084,M,POP,,14721
2015S1,TOTAL,Y084,F,POP,,24663
2015S1,TOTAL,Y084,TOTAL,POP,,39384
2015S1,TOTAL,Y085,M,POP,,12707
2015S1,TOTAL,Y085,F,POP,,21532
2015S1,TOTAL,Y085,TOTAL,POP,,34239
2015S1,TOTAL,Y086,M,POP,,10939
2015S1,TOTAL,Y086,F,POP,,20082
2015S1,TOTAL,Y086,TOTAL,POP,,31021
2015S1,TOTAL,Y087,M,POP,,9344
2015S1,TOTAL,Y087,F,POP,,17812
2015S1,TOTAL,Y087,TOTAL,POP,,27156
2015S1,TOTAL,Y088,M,POP,,8016
2015S1,TOTAL,Y088,F,POP,,16597
2015S1,TOTAL,Y088,TOTAL,POP,,24613
2015S1,TOTAL,Y089,M,POP,,6561
2015S1,TOTAL,Y089,F,POP,,14054
2015S1,TOTAL,Y089,TOTAL,POP,,20615
2015S1,TOTAL,Y090,M,POP,,5396
2015S1,TOTAL,Y090,F,POP,,12254
2015S1,TOTAL,Y090,TOTAL,POP,,17650
2015S1,TOTAL,Y091,M,POP,,4250
2015S1,TOTAL,Y091,F,POP,,10021
2015S1,TOTAL,Y091,TOTAL,POP,,14271
2015S1,TOTAL,Y092,M,POP,,3309
2015S1,TOTAL,Y092,F,POP,,8615
2015S1,TOTAL,Y092,TOTAL,POP,,11924
2015S1,TOTAL,Y093,M,POP,,2413
2015S1,TOTAL,Y093,F,POP,,6497
2015S1,TOTAL,Y093,TOTAL,POP,,8910
2015S1,TOTAL,Y094,M,POP,,1682
2015S1,TOTAL,Y094,F,POP,,5049
2015S1,TOTAL,Y094,TOTAL,POP,,6731
2015S1,TOTAL,Y095,M,POP,,964
2015S1,TOTAL,Y095,F,POP,,3476
2015S1,TOTAL,Y095,TOTAL,POP,,4440
2015S1,TOTAL,Y096,M,POP,,744
2015S1,TOTAL,Y096,F,POP,,2589
2015S1,TOTAL,Y096,TOTAL,POP,,3333
2015S1,TOTAL,Y097,M,POP,,488
2015S1,TOTAL,Y097,F,POP,,1865
2015S1,TOTAL,Y097,TOTAL,POP,,2353
2015S1,TOTAL,Y098,M,POP,,325
2015S1,TOTAL,Y098,F,POP,,1275
2015S1,TOTAL,Y098,TOTAL,POP,,1600
2015S1,TOTAL,Y099,M,POP,,232
2015S1,TOTAL,Y099,F,POP,,852
2015S1,TOTAL,Y099,TOTAL,POP,,1084
2015S1,TOTAL,Y100,M,POP,,170
2015S1,TOTAL,Y100,F,POP,,691
2015S1,TOTAL,Y100,TOTAL,POP,,861
2015S1,TOTAL,Y101,M,POP,,77
2015S1,TOTAL,Y101,F,POP,,441
2015S1,TOTAL,Y101,TOTAL,POP,,518
2015S1,TOTAL,Y102,M,POP,,58
2015S1,TOTAL,Y102,F,POP,,271
2015S1,TOTAL,Y102,TOTAL,POP,,329
2015S1,TOTAL,Y103,M,POP,,27
2015S1,TOTAL,Y103,F,POP,,143
2015S1,TOTAL,Y103,TOTAL,POP,,170
2015S1,TOTAL,Y104,M,POP,,18
2015S1,TOTAL,Y104,F,POP,,74
2015S1,TOTAL,Y104,TOTAL,POP,,92
2015S1,TOTAL,Y_GE105,M,POP,,12
2015S1,TOTAL,Y_GE105,F,POP,,85
2015S1,TOTAL,Y_GE105,TOTAL,POP,,97
2015S1,TOTAL,TOTAL,M,POP,,3650122
2015S1,TOTAL,TOTAL,F,POP,,3780516
2015S1,TOTAL,TOTAL,TOTAL,POP,,7430638
2015S2,TOTAL,Y000,M,POP,,36853
2015S2,TOTAL,Y000,F,POP,,34441
2015S2,TOTAL,Y000,TOTAL,POP,,71294
2015S2,TOTAL,Y001,M,POP,,37380
2015S2,TOTAL,Y001,F,POP,,35035
2015S2,TOTAL,Y001,TOTAL,POP,,72415
2015S2,TOTAL,Y002,M,POP,,38499
2015S2,TOTAL,Y002,F,POP,,36301
2015S2,TOTAL,Y002,TOTAL,POP,,74800
2015S2,TOTAL,Y003,M,POP,,40795
2015S2,TOTAL,Y003,F,POP,,38411
2015S2,TOTAL,Y003,TOTAL,POP,,79206
2015S2,TOTAL,Y004,M,POP,,42259
2015S2,TOTAL,Y004,F,POP,,39512
2015S2,TOTAL,Y004,TOTAL,POP,,81771
2015S2,TOTAL,Y005,M,POP,,43081
2015S2,TOTAL,Y005,F,POP,,39996
2015S2,TOTAL,Y005,TOTAL,POP,,83077
2015S2,TOTAL,Y006,M,POP,,44152
2015S2,TOTAL,Y006,F,POP,,41226
2015S2,TOTAL,Y006,TOTAL,POP,,85378
2015S2,TOTAL,Y007,M,POP,,44027
2015S2,TOTAL,Y007,F,POP,,41297
2015S2,TOTAL,Y007,TOTAL,POP,,85324
2015S2,TOTAL,Y008,M,POP,,42933
2015S2,TOTAL,Y008,F,POP,,40219
2015S2,TOTAL,Y008,TOTAL,POP,,83152
2015S2,TOTAL,Y009,M,POP,,42425
2015S2,TOTAL,Y009,F,POP,,39780
2015S2,TOTAL,Y009,TOTAL,POP,,82205
2015S2,TOTAL,Y010,M,POP,,41559
2015S2,TOTAL,Y010,F,POP,,39199
2015S2,TOTAL,Y010,TOTAL,POP,,80758
2015S2,TOTAL,Y011,M,POP,,40570
2015S2,TOTAL,Y011,F,POP,,38233
2015S2,TOTAL,Y011,TOTAL,POP,,78803
2015S2,TOTAL,Y012,M,POP,,39066
2015S2,TOTAL,Y012,F,POP,,36705
2015S2,TOTAL,Y012,TOTAL,POP,,75771
2015S2,TOTAL,Y013,M,POP,,37630
2015S2,TOTAL,Y013,F,POP,,35660
2015S2,TOTAL,Y013,TOTAL,POP,,73290
2015S2,TOTAL,Y014,M,POP,,37308
2015S2,TOTAL,Y014,F,POP,,35472
2015S2,TOTAL,Y014,TOTAL,POP,,72780
2015S2,TOTAL,Y015,M,POP,,36789
2015S2,TOTAL,Y015,F,POP,,34894
2015S2,TOTAL,Y015,TOTAL,POP,,71683
2015S2,TOTAL,Y016,M,POP,,35758
2015S2,TOTAL,Y016,F,POP,,33295
2015S2,TOTAL,Y016,TOTAL,POP,,69053
2015S2,TOTAL,Y017,M,POP,,35386
2015S2,TOTAL,Y017,F,POP,,32614
2015S2,TOTAL,Y017,TOTAL,POP,,68000
2015S2,TOTAL,Y018,M,POP,,35396
2015S2,TOTAL,Y018,F,POP,,32510
2015S2,TOTAL,Y018,TOTAL,POP,,67906
2015S2,TOTAL,Y019,M,POP,,34939
2015S2,TOTAL,Y019,F,POP,,32205
2015S2,TOTAL,Y019,TOTAL,POP,,67144
2015S2,TOTAL,Y020,M,POP,,34888
2015S2,TOTAL,Y020,F,POP,,32791
2015S2,TOTAL,Y020,TOTAL,POP,,67679
2015S2,TOTAL,Y021,M,POP,,35590
2015S2,TOTAL,Y021,F,POP,,33762
2015S2,TOTAL,Y021,TOTAL,POP,,69352
2015S2,TOTAL,Y022,M,POP,,36514
2015S2,TOTAL,Y022,F,POP,,35009
2015S2,TOTAL,Y022,TOTAL,POP,,71523
2015S2,TOTAL,Y023,M,POP,,37094
2015S2,TOTAL,Y023,F,POP,,35993
2015S2,TOTAL,Y023,TOTAL,POP,,73087
2015S2,TOTAL,Y024,M,POP,,37406
2015S2,TOTAL,Y024,F,POP,,36791
2015S2,TOTAL,Y024,TOTAL,POP,,74197
2015S2,TOTAL,Y025,M,POP,,38245
2015S2,TOTAL,Y025,F,POP,,38268
2015S2,TOTAL,Y025,TOTAL,POP,,76513
2015S2,TOTAL,Y026,M,POP,,39186
2015S2,TOTAL,Y026,F,POP,,39871
2015S2,TOTAL,Y026,TOTAL,POP,,79057
2015S2,TOTAL,Y027,M,POP,,40162
2015S2,TOTAL,Y027,F,POP,,41261
2015S2,TOTAL,Y027,TOTAL,POP,,81423
2015S2,TOTAL,Y028,M,POP,,41312
2015S2,TOTAL,Y028,F,POP,,42758
2015S2,TOTAL,Y028,TOTAL,POP,,84070
2015S2,TOTAL,Y029,M,POP,,43292
2015S2,TOTAL,Y029,F,POP,,44829
2015S2,TOTAL,Y029,TOTAL,POP,,88121
2015S2,TOTAL,Y030,M,POP,,45493
2015S2,TOTAL,Y030,F,POP,,46846
2015S2,TOTAL,Y030,TOTAL,POP,,92339
2015S2,TOTAL,Y031,M,POP,,47675
2015S2,TOTAL,Y031,F,POP,,48774
2015S2,TOTAL,Y031,TOTAL,POP,,96449
2015S2,TOTAL,Y032,M,POP,,50857
2015S2,TOTAL,Y032,F,POP,,51462
2015S2,TOTAL,Y032,TOTAL,POP,,102319
2015S2,TOTAL,Y033,M,POP,,54498
2015S2,TOTAL,Y033,F,POP,,54105
2015S2,TOTAL,Y033,TOTAL,POP,,108603
2015S2,TOTAL,Y034,M,POP,,57809
2015S2,TOTAL,Y034,F,POP,,56890
2015S2,TOTAL,Y034,TOTAL,POP,,114699
2015S2,TOTAL,Y035,M,POP,,60856
2015S2,TOTAL,Y035,F,POP,,59589
2015S2,TOTAL,Y035,TOTAL,POP,,120445
2015S2,TOTAL,Y036,M,POP,,64541
2015S2,TOTAL,Y036,F,POP,,62021
2015S2,TOTAL,Y036,TOTAL,POP,,126562
2015S2,TOTAL,Y037,M,POP,,67601
2015S2,TOTAL,Y037,F,POP,,64219
2015S2,TOTAL,Y037,TOTAL,POP,,131820
2015S2,TOTAL,Y038,M,POP,,68932
2015S2,TOTAL,Y038,F,POP,,65410
2015S2,TOTAL,Y038,TOTAL,POP,,134342
2015S2,TOTAL,Y039,M,POP,,69663
2015S2,TOTAL,Y039,F,POP,,65823
2015S2,TOTAL,Y039,TOTAL,POP,,135486
2015S2,TOTAL,Y040,M,POP,,69581
2015S2,TOTAL,Y040,F,POP,,65262
2015S2,TOTAL,Y040,TOTAL,POP,,134843
2015S2,TOTAL,Y041,M,POP,,67948
2015S2,TOTAL,Y041,F,POP,,63955
2015S2,TOTAL,Y041,TOTAL,POP,,131903
2015S2,TOTAL,Y042,M,POP,,66294
2015S2,TOTAL,Y042,F,POP,,62608
2015S2,TOTAL,Y042,TOTAL,POP,,128902
2015S2,TOTAL,Y043,M,POP,,64881
2015S2,TOTAL,Y043,F,POP,,61154
2015S2,TOTAL,Y043,TOTAL,POP,,126035
2015S2,TOTAL,Y044,M,POP,,63296
2015S2,TOTAL,Y044,F,POP,,59796
2015S2,TOTAL,Y044,TOTAL,POP,,123092
2015S2,TOTAL,Y045,M,POP,,61531
2015S2,TOTAL,Y045,F,POP,,58643
2015S2,TOTAL,Y045,TOTAL,POP,,120174
2015S2,TOTAL,Y046,M,POP,,60003
2015S2,TOTAL,Y046,F,POP,,57311
2015S2,TOTAL,Y046,TOTAL,POP,,117314
2015S2,TOTAL,Y047,M,POP,,59447
2015S2,TOTAL,Y047,F,POP,,57168
2015S2,TOTAL,Y047,TOTAL,POP,,116615
2015S2,TOTAL,Y048,M,POP,,58637
2015S2,TOTAL,Y048,F,POP,,56669
2015S2,TOTAL,Y048,TOTAL,POP,,115306
2015S2,TOTAL,Y049,M,POP,,57176
2015S2,TOTAL,Y049,F,POP,,55690
2015S2,TOTAL,Y049,TOTAL,POP,,112866
2015S2,TOTAL,Y050,M,POP,,56543
2015S2,TOTAL,Y050,F,POP,,55667
2015S2,TOTAL,Y050,TOTAL,POP,,112210
2015S2,TOTAL,Y051,M,POP,,54509
2015S2,TOTAL,Y051,F,POP,,54320
2015S2,TOTAL,Y051,TOTAL,POP,,108829
2015S2,TOTAL,Y052,M,POP,,51755
2015S2,TOTAL,Y052,F,POP,,52188
2015S2,TOTAL,Y052,TOTAL,POP,,103943
2015S2,TOTAL,Y053,M,POP,,50049
2015S2,TOTAL,Y053,F,POP,,51059
2015S2,TOTAL,Y053,TOTAL,POP,,101108
2015S2,TOTAL,Y054,M,POP,,48993
2015S2,TOTAL,Y054,F,POP,,50508
2015S2,TOTAL,Y054,TOTAL,POP,,99501
2015S2,TOTAL,Y055,M,POP,,48326
2015S2,TOTAL,Y055,F,POP,,50260
2015S2,TOTAL,Y055,TOTAL,POP,,98586
2015S2,TOTAL,Y056,M,POP,,47336
2015S2,TOTAL,Y056,F,POP,,49555
2015S2,TOTAL,Y056,TOTAL,POP,,96891
2015S2,TOTAL,Y057,M,POP,,46321
2015S2,TOTAL,Y057,F,POP,,48557
2015S2,TOTAL,Y057,TOTAL,POP,,94878
2015S2,TOTAL,Y058,M,POP,,44094
2015S2,TOTAL,Y058,F,POP,,46534
2015S2,TOTAL,Y058,TOTAL,POP,,90628
2015S2,TOTAL,Y059,M,POP,,42191
2015S2,TOTAL,Y059,F,POP,,44592
2015S2,TOTAL,Y059,TOTAL,POP,,86783
2015S2,TOTAL,Y060,M,POP,,40816
2015S2,TOTAL,Y060,F,POP,,43491
2015S2,TOTAL,Y060,TOTAL,POP,,84307
2015S2,TOTAL,Y061,M,POP,,39952
2015S2,TOTAL,Y061,F,POP,,42767
2015S2,TOTAL,Y061,TOTAL,POP,,82719
2015S2,TOTAL,Y062,M,POP,,39754
2015S2,TOTAL,Y062,F,POP,,42568
2015S2,TOTAL,Y062,TOTAL,POP,,82322
2015S2,TOTAL,Y063,M,POP,,38167
2015S2,TOTAL,Y063,F,POP,,41366
2015S2,TOTAL,Y063,TOTAL,POP,,79533
2015S2,TOTAL,Y064,M,POP,,36090
2015S2,TOTAL,Y064,F,POP,,39615
2015S2,TOTAL,Y064,TOTAL,POP,,75705
2015S2,TOTAL,Y065,M,POP,,36295
2015S2,TOTAL,Y065,F,POP,,39964
2015S2,TOTAL,Y065,TOTAL,POP,,76259
2015S2,TOTAL,Y066,M,POP,,37855
2015S2,TOTAL,Y066,F,POP,,42163
2015S2,TOTAL,Y066,TOTAL,POP,,80018
2015S2,TOTAL,Y067,M,POP,,36839
2015S2,TOTAL,Y067,F,POP,,41372
2015S2,TOTAL,Y067,TOTAL,POP,,78211
2015S2,TOTAL,Y068,M,POP,,33821
2015S2,TOTAL,Y068,F,POP,,38130
2015S2,TOTAL,Y068,TOTAL,POP,,71951
2015S2,TOTAL,Y069,M,POP,,33359
2015S2,TOTAL,Y069,F,POP,,37825
2015S2,TOTAL,Y069,TOTAL,POP,,71184
2015S2,TOTAL,Y070,M,POP,,32697
2015S2,TOTAL,Y070,F,POP,,37629
2015S2,TOTAL,Y070,TOTAL,POP,,70326
2015S2,TOTAL,Y071,M,POP,,30739
2015S2,TOTAL,Y071,F,POP,,35889
2015S2,TOTAL,Y071,TOTAL,POP,,66628
2015S2,TOTAL,Y072,M,POP,,27907
2015S2,TOTAL,Y072,F,POP,,32503
2015S2,TOTAL,Y072,TOTAL,POP,,60410
2015S2,TOTAL,Y073,M,POP,,24619
2015S2,TOTAL,Y073,F,POP,,28971
2015S2,TOTAL,Y073,TOTAL,POP,,53590
2015S2,TOTAL,Y074,M,POP,,26464
2015S2,TOTAL,Y074,F,POP,,31393
2015S2,TOTAL,Y074,TOTAL,POP,,57857
2015S2,TOTAL,Y075,M,POP,,22515
2015S2,TOTAL,Y075,F,POP,,27128
2015S2,TOTAL,Y075,TOTAL,POP,,49643
2015S2,TOTAL,Y076,M,POP,,17547
2015S2,TOTAL,Y076,F,POP,,21962
2015S2,TOTAL,Y076,TOTAL,POP,,39509
2015S2,TOTAL,Y077,M,POP,,20768
2015S2,TOTAL,Y077,F,POP,,26652
2015S2,TOTAL,Y077,TOTAL,POP,,47420
2015S2,TOTAL,Y078,M,POP,,22480
2015S2,TOTAL,Y078,F,POP,,29992
2015S2,TOTAL,Y078,TOTAL,POP,,52472
2015S2,TOTAL,Y079,M,POP,,21674
2015S2,TOTAL,Y079,F,POP,,29907
2015S2,TOTAL,Y079,TOTAL,POP,,51581
2015S2,TOTAL,Y080,M,POP,,20283
2015S2,TOTAL,Y080,F,POP,,28461
2015S2,TOTAL,Y080,TOTAL,POP,,48744
2015S2,TOTAL,Y081,M,POP,,19314
2015S2,TOTAL,Y081,F,POP,,27991
2015S2,TOTAL,Y081,TOTAL,POP,,47305
2015S2,TOTAL,Y082,M,POP,,18173
2015S2,TOTAL,Y082,F,POP,,27427
2015S2,TOTAL,Y082,TOTAL,POP,,45600
2015S2,TOTAL,Y083,M,POP,,16420
2015S2,TOTAL,Y083,F,POP,,25856
2015S2,TOTAL,Y083,TOTAL,POP,,42276
2015S2,TOTAL,Y084,M,POP,,14796
2015S2,TOTAL,Y084,F,POP,,24443
2015S2,TOTAL,Y084,TOTAL,POP,,39239
2015S2,TOTAL,Y085,M,POP,,13038
2015S2,TOTAL,Y085,F,POP,,22377
2015S2,TOTAL,Y085,TOTAL,POP,,35415
2015S2,TOTAL,Y086,M,POP,,11221
2015S2,TOTAL,Y086,F,POP,,20084
2015S2,TOTAL,Y086,TOTAL,POP,,31305
2015S2,TOTAL,Y087,M,POP,,9541
2015S2,TOTAL,Y087,F,POP,,18123
2015S2,TOTAL,Y087,TOTAL,POP,,27664
2015S2,TOTAL,Y088,M,POP,,8064
2015S2,TOTAL,Y088,F,POP,,16427
2015S2,TOTAL,Y088,TOTAL,POP,,24491
2015S2,TOTAL,Y089,M,POP,,6749
2015S2,TOTAL,Y089,F,POP,,14459
2015S2,TOTAL,Y089,TOTAL,POP,,21208
2015S2,TOTAL,Y090,M,POP,,5462
2015S2,TOTAL,Y090,F,POP,,12328
2015S2,TOTAL,Y090,TOTAL,POP,,17790
2015S2,TOTAL,Y091,M,POP,,4347
2015S2,TOTAL,Y091,F,POP,,10318
2015S2,TOTAL,Y091,TOTAL,POP,,14665
2015S2,TOTAL,Y092,M,POP,,3364
2015S2,TOTAL,Y092,F,POP,,8583
2015S2,TOTAL,Y092,TOTAL,POP,,11947
2015S2,TOTAL,Y093,M,POP,,2499
2015S2,TOTAL,Y093,F,POP,,6796
2015S2,TOTAL,Y093,TOTAL,POP,,9295
2015S2,TOTAL,Y094,M,POP,,1770
2015S2,TOTAL,Y094,F,POP,,5150
2015S2,TOTAL,Y094,TOTAL,POP,,6920
2015S2,TOTAL,Y095,M,POP,,1113
2015S2,TOTAL,Y095,F,POP,,3690
2015S2,TOTAL,Y095,TOTAL,POP,,4803
2015S2,TOTAL,Y096,M,POP,,716
2015S2,TOTAL,Y096,F,POP,,2629
2015S2,TOTAL,Y096,TOTAL,POP,,3345
2015S2,TOTAL,Y097,M,POP,,502
2015S2,TOTAL,Y097,F,POP,,1915
2015S2,TOTAL,Y097,TOTAL,POP,,2417
2015S2,TOTAL,Y098,M,POP,,325
2015S2,TOTAL,Y098,F,POP,,1299
2015S2,TOTAL,Y098,TOTAL,POP,,1624
2015S2,TOTAL,Y099,M,POP,,224
2015S2,TOTAL,Y099,F,POP,,868
2015S2,TOTAL,Y099,TOTAL,POP,,1092
2015S2,TOTAL,Y100,M,POP,,167
2015S2,TOTAL,Y100,F,POP,,652
2015S2,TOTAL,Y100,TOTAL,POP,,819
2015S2,TOTAL,Y101,M,POP,,89
2015S2,TOTAL,Y101,F,POP,,447
2015S2,TOTAL,Y101,TOTAL,POP,,536
2015S2,TOTAL,Y102,M,POP,,49
2015S2,TOTAL,Y102,F,POP,,259
2015S2,TOTAL,Y102,TOTAL,POP,,308
2015S2,TOTAL,Y103,M,POP,,27
2015S2,TOTAL,Y103,F,POP,,157
2015S2,TOTAL,Y103,TOTAL,POP,,184
2015S2,TOTAL,Y104,M,POP,,19
2015S2,TOTAL,Y104,F,POP,,83
2015S2,TOTAL,Y104,TOTAL,POP,,102
2015S2,TOTAL,Y_GE105,M,POP,,14
2015S2,TOTAL,Y_GE105,F,POP,,84
2015S2,TOTAL,Y_GE105,TOTAL,POP,,98
2015S2,TOTAL,TOTAL,M,POP,,3655974
2015S2,TOTAL,TOTAL,F,POP,,3787166
2015S2,TOTAL,TOTAL,TOTAL,POP,,7443140
2016S1,TOTAL,Y000,M,POP,,36535
2016S1,TOTAL,Y000,F,POP,,34267
2016S1,TOTAL,Y000,TOTAL,POP,,70802
2016S1,TOTAL,Y001,M,POP,,37547
2016S1,TOTAL,Y001,F,POP,,34968
2016S1,TOTAL,Y001,TOTAL,POP,,72515
2016S1,TOTAL,Y002,M,POP,,37206
2016S1,TOTAL,Y002,F,POP,,35145
2016S1,TOTAL,Y002,TOTAL,POP,,72351
2016S1,TOTAL,Y003,M,POP,,40006
2016S1,TOTAL,Y003,F,POP,,37600
2016S1,TOTAL,Y003,TOTAL,POP,,77606
2016S1,TOTAL,Y004,M,POP,,41535
2016S1,TOTAL,Y004,F,POP,,39140
2016S1,TOTAL,Y004,TOTAL,POP,,80675
2016S1,TOTAL,Y005,M,POP,,42904
2016S1,TOTAL,Y005,F,POP,,39916
2016S1,TOTAL,Y005,TOTAL,POP,,82820
2016S1,TOTAL,Y006,M,POP,,43224
2016S1,TOTAL,Y006,F,POP,,40060
2016S1,TOTAL,Y006,TOTAL,POP,,83284
2016S1,TOTAL,Y007,M,POP,,44921
2016S1,TOTAL,Y007,F,POP,,42283
2016S1,TOTAL,Y007,TOTAL,POP,,87204
2016S1,TOTAL,Y008,M,POP,,43045
2016S1,TOTAL,Y008,F,POP,,40266
2016S1,TOTAL,Y008,TOTAL,POP,,83311
2016S1,TOTAL,Y009,M,POP,,42786
2016S1,TOTAL,Y009,F,POP,,40163
2016S1,TOTAL,Y009,TOTAL,POP,,82949
2016S1,TOTAL,Y010,M,POP,,42035
2016S1,TOTAL,Y010,F,POP,,39378
2016S1,TOTAL,Y010,TOTAL,POP,,81413
2016S1,TOTAL,Y011,M,POP,,41139
2016S1,TOTAL,Y011,F,POP,,39030
2016S1,TOTAL,Y011,TOTAL,POP,,80169
2016S1,TOTAL,Y012,M,POP,,40034
2016S1,TOTAL,Y012,F,POP,,37494
2016S1,TOTAL,Y012,TOTAL,POP,,77528
2016S1,TOTAL,Y013,M,POP,,38112
2016S1,TOTAL,Y013,F,POP,,36017
2016S1,TOTAL,Y013,TOTAL,POP,,74129
2016S1,TOTAL,Y014,M,POP,,37254
2016S1,TOTAL,Y014,F,POP,,35431
2016S1,TOTAL,Y014,TOTAL,POP,,72685
2016S1,TOTAL,Y015,M,POP,,37500
2016S1,TOTAL,Y015,F,POP,,35613
2016S1,TOTAL,Y015,TOTAL,POP,,73113
2016S1,TOTAL,Y016,M,POP,,36302
2016S1,TOTAL,Y016,F,POP,,34258
2016S1,TOTAL,Y016,TOTAL,POP,,70560
2016S1,TOTAL,Y017,M,POP,,35474
2016S1,TOTAL,Y017,F,POP,,32466
2016S1,TOTAL,Y017,TOTAL,POP,,67940
2016S1,TOTAL,Y018,M,POP,,35769
2016S1,TOTAL,Y018,F,POP,,33283
2016S1,TOTAL,Y018,TOTAL,POP,,69052
2016S1,TOTAL,Y019,M,POP,,35508
2016S1,TOTAL,Y019,F,POP,,32275
2016S1,TOTAL,Y019,TOTAL,POP,,67783
2016S1,TOTAL,Y020,M,POP,,34875
2016S1,TOTAL,Y020,F,POP,,32799
2016S1,TOTAL,Y020,TOTAL,POP,,67674
2016S1,TOTAL,Y021,M,POP,,35482
2016S1,TOTAL,Y021,F,POP,,33646
2016S1,TOTAL,Y021,TOTAL,POP,,69128
2016S1,TOTAL,Y022,M,POP,,36251
2016S1,TOTAL,Y022,F,POP,,34747
2016S1,TOTAL,Y022,TOTAL,POP,,70998
2016S1,TOTAL,Y023,M,POP,,37543
2016S1,TOTAL,Y023,F,POP,,36407
2016S1,TOTAL,Y023,TOTAL,POP,,73950
2016S1,TOTAL,Y024,M,POP,,37523
2016S1,TOTAL,Y024,F,POP,,36812
2016S1,TOTAL,Y024,TOTAL,POP,,74335
2016S1,TOTAL,Y025,M,POP,,38256
2016S1,TOTAL,Y025,F,POP,,38121
2016S1,TOTAL,Y025,TOTAL,POP,,76377
2016S1,TOTAL,Y026,M,POP,,39086
2016S1,TOTAL,Y026,F,POP,,39441
2016S1,TOTAL,Y026,TOTAL,POP,,78527
2016S1,TOTAL,Y027,M,POP,,40042
