 Visitants estrangers amb destinació principal a Catalunya. Per motiu del viatge, tipus de viatger, via d'accés, país de residència, forma d'organització i mes
Tipus de viatger / Motiu del viatge / temps
Mètriques: Visitants
Destinació principal: Catalunya

Via d'accés:Total
País de residència:Total
forma d'organització viatge:Total
(p);"Dada provisional"
(*);"Estimació amb alta variabilitat"
(u);"Dada amb baixa fiabilitat"
(:);"Dada no disponible"
Font: Idescat, a partir de dades de l'Estadística de moviments turístics en frontera i Enquesta de despesa turística de l'INE.
https://www.idescat.cat/visor/?id=turest&dataset=1&cc=true&cm=factor_ind_factor&cd=t.mes,terr.ccaa,mv.mv,tv.tv&cf=t.mes[202405]&rows=temps_24050&filters=territori_emtf_25077.09&rows=n4_emtf_dim_motiu_princ_viatg_25076&columns=n4_emtf_dim_codi_questionari_25072&filters=concept.factor_ind_factor&tc=true&tm=factor_ind_factor&td=t.mes,terr.ccaa,mv.mv,tv.tv,factor_ind_factor#
"temps";"Destinació principal";"Motiu del viatge";"Tipus de viatger";Mètriques;Valors;estatus;Dada provisional;
"07/2019";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"119,1";"";""
"07/2019";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"50,3";"(*)";""
"07/2019";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"169,4";"";""
"06/2019";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"247,5";"";""
"06/2019";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"39,1";"(*)";""
"06/2019";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"286,6";"";""
"05/2019";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"183,5";"";""
"05/2019";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"44,3";"(*)";""
"05/2019";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"227,8";"";""
"04/2019";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"118,5";"";""
"04/2019";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"45,9";"(*)";""
"04/2019";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"164,4";"";""
"03/2019";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"151,3";"";""
"03/2019";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"31,2";"(*)";""
"03/2019";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"182,5";"";""
"02/2019";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"113,2";"";""
"02/2019";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"25,8";"(*)";""
"02/2019";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"139";"";""
"01/2019";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"84,5";"";""
"01/2019";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"32,2";"(*)";""
"01/2019";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"116,7";"";""
"12/2018";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"74";"";""
"12/2018";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"38";"(*)";""
"12/2018";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"112";"";""
"11/2018";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"122";"";""
"11/2018";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"21,6";"(*)";""
"11/2018";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"143,6";"";""
"10/2018";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"118,7";"";""
"10/2018";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"30,9";"(*)";""
"10/2018";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"149,6";"";""
"09/2018";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"126,1";"";""
"09/2018";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"20,8";"(*)";""
"09/2018";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"146,9";"";""
"08/2018";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"32,3";"";""
"08/2018";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"15,1";"(*)";""
"08/2018";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"47,5";"";""
"07/2018";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"102,2";"";""
"07/2018";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"84,6";"(*)";""
"07/2018";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"186,8";"";""
"06/2018";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"123,2";"";""
"06/2018";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"40,2";"(*)";""
"06/2018";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"163,4";"";""
"05/2018";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"129,3";"";""
"05/2018";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"31,9";"(*)";""
"05/2018";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"161,1";"";""
"04/2018";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"184,8";"";""
"04/2018";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"56,2";"";""
"04/2018";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"241,1";"";""
"03/2018";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"172,8";"";""
"03/2018";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"36,1";"";""
"03/2018";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"208,9";"";""
"02/2018";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"110";"";""
"02/2018";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"34,2";"(*)";""
"02/2018";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"144,2";"";""
"01/2018";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"66,5";"";""
"01/2018";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"36,6";"(*)";""
"01/2018";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"103,1";"";""
"12/2017";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"80,8";"";""
"12/2017";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"36,5";"(*)";""
"12/2017";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"117,2";"";""
"11/2017";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"148,4";"";""
"11/2017";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"32,2";"(*)";""
"11/2017";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"180,6";"";""
"10/2017";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"145,4";"";""
"10/2017";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"61,5";"(*)";""
"10/2017";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"206,9";"";""
"09/2017";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"183,8";"";""
"09/2017";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"26,2";"(*)";""
"09/2017";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"210";"";""
"08/2017";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"51,4";"";""
"08/2017";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"26,6";"(*)";""
"08/2017";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"78";"";""
"07/2017";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"124,9";"";""
"07/2017";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"79,7";"";""
"07/2017";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"204,6";"";""
"06/2017";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"162,7";"";""
"06/2017";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"64,6";"(*)";""
"06/2017";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"227,4";"";""
"05/2017";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"178,4";"";""
"05/2017";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"110,6";"";""
"05/2017";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"289";"";""
"04/2017";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"85,1";"";""
"04/2017";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"72,1";"(*)";""
"04/2017";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"157,2";"";""
"03/2017";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"150,6";"";""
"03/2017";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"35,2";"(*)";""
"03/2017";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"185,8";"";""
"02/2017";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"96,7";"";""
"02/2017";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"55,1";"";""
"02/2017";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"151,8";"";""
"01/2017";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"115,9";"";""
"01/2017";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"38,3";"(*)";""
"01/2017";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"154,2";"";""
"12/2016";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"121,9";"";""
"12/2016";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"31,2";"(*)";""
"12/2016";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"153,1";"";""
"11/2016";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"135,5";"";""
"11/2016";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"69,3";"";""
"11/2016";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"204,8";"";""
"10/2016";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"225,4";"";""
"10/2016";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"73,7";"";""
"10/2016";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"299,1";"";""
"09/2016";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"146,4";"";""
"09/2016";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"26,9";"(*)";""
"09/2016";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"173,4";"";""
"08/2016";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"40,4";"";""
"08/2016";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"36,8";"(*)";""
"08/2016";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"77,1";"";""
"07/2016";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"108,2";"";""
"07/2016";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"72,4";"(*)";""
"07/2016";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"180,6";"";""
"06/2016";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"158,7";"";""
"06/2016";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"99";"";""
"06/2016";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"257,7";"";""
"05/2016";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"169";"";""
"05/2016";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"85,4";"";""
"05/2016";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"254,4";"";""
"04/2016";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"145,4";"";""
"04/2016";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"94,6";"";""
"04/2016";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"240";"";""
"03/2016";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"139,7";"";""
"03/2016";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"82,2";"";""
"03/2016";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"221,8";"";""
"02/2016";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"174,9";"";""
"02/2016";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"79,8";"";""
"02/2016";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"254,7";"";""
"01/2016";"Catalunya";"Negoci, motius professionals";"Turista";"Visitants (milers)";"117,1";"";""
"01/2016";"Catalunya";"Negoci, motius professionals";"Excursionista";"Visitants (milers)";"65,6";"";""
"01/2016";"Catalunya";"Negoci, motius professionals";"Total";"Visitants (milers)";"182,6";"";""
"05/2024";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"150,3";"";"p"
"05/2024";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"333,1";"";"p"
"05/2024";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"483,4";"";"p"
"04/2024";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"203,6";"";"p"
"04/2024";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"369,3";"";"p"
"04/2024";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"572,9";"";"p"
"03/2024";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"167,3";"";"p"
"03/2024";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"358,9";"";"p"
"03/2024";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"526,2";"";"p"
"02/2024";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"124,2";"";"p"
"02/2024";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"277,5";"";"p"
"02/2024";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"401,6";"";"p"
"01/2024";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"105,7";"";"p"
"01/2024";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"317,5";"";"p"
"01/2024";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"423,2";"";"p"
"12/2023";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"142,3";"";""
"12/2023";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"377";"";""
"12/2023";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"519,3";"";""
"11/2023";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"134,4";"";""
"11/2023";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"253,1";"";""
"11/2023";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"387,5";"";""
"10/2023";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"100,3";"";""
"10/2023";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"329,1";"";""
"10/2023";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"429,3";"";""
"09/2023";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"67,2";"";""
"09/2023";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"267";"";""
"09/2023";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"334,2";"";""
"08/2023";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"68,1";"";""
"08/2023";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"255,2";"";""
"08/2023";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"323,3";"";""
"07/2023";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"92,9";"";""
"07/2023";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"343";"";""
"07/2023";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"435,9";"";""
"06/2023";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"123,5";"";""
"06/2023";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"345";"";""
"06/2023";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"468,5";"";""
"05/2023";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"138,6";"";""
"05/2023";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"320,6";"";""
"05/2023";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"459,2";"";""
"04/2023";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"120,1";"";""
"04/2023";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"332,5";"";""
"04/2023";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"452,6";"";""
"03/2023";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"109,8";"";""
"03/2023";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"290,7";"";""
"03/2023";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"400,5";"";""
"02/2023";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"94,3";"";""
"02/2023";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"278";"";""
"02/2023";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"372,3";"";""
"01/2023";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"72,9";"";""
"01/2023";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"292,8";"";""
"01/2023";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"365,7";"";""
"12/2022";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"86,7";"";""
"12/2022";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"351,3";"";""
"12/2022";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"438";"";""
"11/2022";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"76,3";"";""
"11/2022";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"222,3";"";""
"11/2022";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"298,6";"";""
"10/2022";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"85,7";"";""
"10/2022";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"196";"";""
"10/2022";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"281,7";"";""
"09/2022";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"68,6";"";""
"09/2022";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"173,4";"";""
"09/2022";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"242";"";""
"08/2022";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"47,9";"";""
"08/2022";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"154,2";"";""
"08/2022";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"202,2";"";""
"07/2022";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"60";"";""
"07/2022";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"314,2";"";""
"07/2022";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"374,2";"";""
"06/2022";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"72,4";"";""
"06/2022";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"255,4";"";""
"06/2022";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"327,8";"";""
"05/2022";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"97";"";""
"05/2022";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"298,3";"";""
"05/2022";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"395,4";"";""
"04/2022";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"99,4";"";""
"04/2022";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"283,5";"";""
"04/2022";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"382,9";"";""
"03/2022";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"60,9";"";""
"03/2022";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"277,1";"";""
"03/2022";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"338";"";""
"02/2022";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"73,9";"";""
"02/2022";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"314,5";"";""
"02/2022";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"388,4";"";""
"01/2022";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"67,4";"";""
"01/2022";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"271,2";"";""
"01/2022";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"338,7";"";""
"12/2021";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"81,2";"";""
"12/2021";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"270";"";""
"12/2021";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"351,2";"";""
"11/2021";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"77,2";"";""
"11/2021";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"205,4";"";""
"11/2021";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"282,6";"";""
"10/2021";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"71,6";"";""
"10/2021";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"219,1";"";""
"10/2021";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"290,6";"";""
"09/2021";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"46,9";"";""
"09/2021";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"288,5";"";""
"09/2021";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"335,4";"";""
"08/2021";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"27,2";"";""
"08/2021";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"367,7";"";""
"08/2021";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"394,9";"";""
"07/2021";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"45,9";"";""
"07/2021";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"326,3";"";""
"07/2021";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"372,1";"";""
"06/2021";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"47,8";"";""
"06/2021";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"199,4";"";""
"06/2021";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"247,2";"";""
"05/2021";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"40,8";"";""
"05/2021";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"179";"";""
"05/2021";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"219,9";"";""
"04/2021";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"17";"";""
"04/2021";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"136,1";"";""
"04/2021";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"153,2";"";""
"03/2021";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"17";"";""
"03/2021";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"137";"";""
"03/2021";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"154";"";""
"02/2021";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"12,8";"";""
"02/2021";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"88,7";"";""
"02/2021";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"101,6";"";""
"01/2021";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"29,4";"";""
"01/2021";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"65,2";"";""
"01/2021";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"94,6";"";""
"12/2020";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"32,3";"";""
"12/2020";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"96,2";"";""
"12/2020";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"128,5";"";""
"11/2020";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"18,2";"";""
"11/2020";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"48,9";"";""
"11/2020";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"67,1";"";""
"10/2020";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"29,3";"";""
"10/2020";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"257,2";"";""
"10/2020";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"286,5";"";""
"09/2020";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"45,5";"";""
"09/2020";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"217,1";"";""
"09/2020";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"262,6";"";""
"08/2020";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"22,1";"";""
"08/2020";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"237";"";""
"08/2020";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"259,1";"";""
"07/2020";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"35,2";"";""
"07/2020";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"231";"";""
"07/2020";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"266,2";"";""
"06/2020";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"9,4";"";""
"06/2020";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"62";"";""
"06/2020";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"71,4";"";""
"03/2020";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"38,9";"";""
"03/2020";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"118";"";""
"03/2020";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"156,9";"";""
"02/2020";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"93";"";""
"02/2020";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"341,1";"";""
"02/2020";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"434,1";"";""
"01/2020";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"89,8";"";""
"01/2020";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"287,8";"";""
"01/2020";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"377,6";"";""
"12/2019";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"107,8";"";""
"12/2019";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"297,2";"";""
"12/2019";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"405";"";""
"11/2019";"Catalunya";"Altres motius";"Turista";"Visitants (milers)";"73,9";"";""
"11/2019";"Catalunya";"Altres motius";"Excursionista";"Visitants (milers)";"300,5";"";""
"11/2019";"Catalunya";"Altres motius";"Total";"Visitants (milers)";"374,3";"";""
