id_infant_jove,data_entrada_sistema,any_entrada_sistema,mes_entrada_sistema,Servei_territorial_gestio_cas,data_naixement_infant,sexe_infant,Origen_infant
410044,25/08/2023,2023,08Agost,Barcelona ciutat,27/12/2006,Nois,Marroc
388649,20/07/2023,2023,07Juliol,Barcelona comarques,16/02/2007,Nois,Marroc
399047,04/08/2023,2023,08Agost,Barcelona comarques,09/12/2005,Nois,Magreb (excloent Marroc)
404747,12/08/2023,2023,08Agost,Barcelona comarques,29/01/2006,Nois,Marroc
404048,09/08/2023,2023,08Agost,Tarragona,23/01/2007,Nois,Magreb (excloent Marroc)
388345,19/07/2023,2023,07Juliol,Barcelona comarques,26/07/2006,Nois,Marroc
402154,11/08/2023,2023,08Agost,Lleida,26/11/2005,Nois,Marroc
388647,18/07/2023,2023,07Juliol,Tarragona,05/01/2006,Nois,Magreb (excloent Marroc)
365549,07/06/2023,2023,06Juny,Girona,23/05/2000,Nois,Marroc
394151,31/07/2023,2023,07Juliol,,03/03/2006,Nois,Magreb (excloent Marroc)
380845,10/07/2023,2023,07Juliol,Lleida,15/06/2006,Nois,Magreb (excloent Marroc)
196247,30/01/2023,2023,01Gener,Àrea Metropolitana BCN,12/06/2005,Nois,Països Subsharians
221744,10/02/2023,2023,02Febrer,Àrea Metropolitana BCN,27/04/2005,Nois,Països Subsharians
394049,30/07/2023,2023,07Juliol,Barcelona comarques,25/10/2006,Nois,Magreb (excloent Marroc)
389350,25/07/2023,2023,07Juliol,Barcelona ciutat,07/03/2006,Nois,Marroc
385443,12/07/2023,2023,07Juliol,Lleida,12/10/2005,Nois,Marroc
402549,15/08/2023,2023,08Agost,Àrea Metropolitana BCN,12/06/2006,Nois,Països Subsharians
371843,30/06/2023,2023,06Juny,Girona,28/03/2006,Nois,Països Subsharians
404058,14/08/2023,2023,08Agost,Barcelona comarques,08/01/2006,Nois,Marroc
393645,28/07/2023,2023,07Juliol,Tarragona,21/06/2006,Nois,Marroc
377744,04/07/2023,2023,07Juliol,Lleida,03/03/2006,Noies,Magreb (excloent Marroc)
166742,22/12/2022,2022,12Desembre,Lleida,03/11/2004,Nois,Països Subsharians
365851,11/06/2023,2023,06Juny,Lleida,17/08/2006,Nois,Marroc
404144,08/08/2023,2023,08Agost,Girona,20/10/2005,Nois,Marroc
393148,28/07/2023,2023,07Juliol,Lleida,06/05/2006,Nois,Marroc
402546,15/08/2023,2023,08Agost,Barcelona comarques,01/02/2007,Nois,Magreb (excloent Marroc)
404059,15/08/2023,2023,08Agost,Barcelona comarques,26/10/2004,Nois,Magreb (excloent Marroc)
164922,02/11/2022,2022,11Novembre,Àrea Metropolitana BCN,26/06/2005,Nois,Països Subsharians
385957,24/07/2023,2023,07Juliol,Girona,06/05/2006,Nois,Marroc
395145,31/07/2023,2023,07Juliol,Terres de l'Ebre,27/10/2008,Nois,Marroc
404047,08/08/2023,2023,08Agost,Barcelona comarques,03/09/2007,Nois,Marroc
402463,20/08/2023,2023,08Agost,Barcelona ciutat,11/05/2006,Nois,Marroc
402848,13/08/2023,2023,08Agost,Girona,02/02/2006,Nois,Països Subsharians
373243,02/07/2023,2023,07Juliol,Barcelona ciutat,01/01/2006,Nois,Països Subsharians
402357,13/08/2023,2023,08Agost,Lleida,17/08/2006,Nois,Magreb (excloent Marroc)
403251,08/08/2023,2023,08Agost,Barcelona ciutat,11/09/2005,Nois,Marroc
400446,04/08/2023,2023,08Agost,Barcelona ciutat,12/12/2008,Nois,Marroc
406743,22/08/2023,2023,08Agost,Barcelona ciutat,23/03/2006,Nois,Marroc
402643,07/08/2023,2023,08Agost,Girona,10/07/2006,Nois,Països Subsharians
231443,15/02/2023,2023,02Febrer,Barcelona comarques,23/05/2005,Nois,Països Subsharians
399745,03/08/2023,2023,08Agost,Lleida,07/01/2006,Nois,Marroc
386950,19/07/2023,2023,07Juliol,Girona,22/07/2006,Nois,Països Subsharians
166275,07/12/2022,2022,12Desembre,Barcelona comarques,16/06/2005,Nois,Països Subsharians
404054,12/08/2023,2023,08Agost,Tarragona,04/03/2006,Nois,Altra
410146,29/08/2023,2023,08Agost,Lleida,19/04/2006,Nois,Marroc
360945,26/05/2023,2023,05Maig,Girona,07/01/2007,Nois,Països Subsharians
404845,10/08/2023,2023,08Agost,Tarragona,17/12/2005,Nois,Altra
402948,09/08/2023,2023,08Agost,,31/10/2005,Nois,Països Subsharians
402445,08/08/2023,2023,08Agost,Lleida,04/01/2006,Nois,Marroc
404057,14/08/2023,2023,08Agost,Lleida,05/05/2009,Nois,Països Subsharians
166866,28/12/2022,2022,12Desembre,Àrea Metropolitana BCN,09/06/2005,Nois,Països Subsharians
404348,12/08/2023,2023,08Agost,Barcelona comarques,02/04/2006,Nois,Marroc
402249,22/08/2023,2023,08Agost,Tarragona,01/10/2005,Nois,Marroc
378045,06/07/2023,2023,07Juliol,Tarragona,26/04/2008,Nois,Països Subsharians
404349,12/08/2023,2023,08Agost,Barcelona comarques,09/03/2007,Nois,Marroc
395345,31/07/2023,2023,07Juliol,Girona,18/11/2006,Nois,Països Subsharians
392146,01/08/2023,2023,08Agost,Àrea Metropolitana BCN,19/04/2006,Nois,Magreb (excloent Marroc)
380844,10/07/2023,2023,07Juliol,Tarragona,26/09/2005,Nois,Marroc
388653,22/07/2023,2023,07Juliol,,16/01/2007,Nois,Altra
393643,27/07/2023,2023,07Juliol,Barcelona comarques,02/08/2005,Nois,Països Subsharians
372743,30/06/2023,2023,06Juny,Terres de l'Ebre,28/09/2005,Nois,Marroc
410944,26/08/2023,2023,08Agost,Tarragona,28/01/2008,Nois,Marroc
175445,16/01/2023,2023,01Gener,Àrea Metropolitana BCN,31/05/2005,Nois,Països Subsharians
374045,03/07/2023,2023,07Juliol,Girona,30/06/2006,Nois,Marroc
409846,28/08/2023,2023,08Agost,Tarragona,26/01/2008,Nois,Marroc
401355,22/08/2023,2023,08Agost,,29/12/2006,Nois,Magreb (excloent Marroc)
392556,30/07/2023,2023,07Juliol,Lleida,21/12/2005,Nois,Marroc
393753,30/07/2023,2023,07Juliol,Àrea Metropolitana BCN,02/12/2006,Nois,Magreb (excloent Marroc)
348244,11/05/2023,2023,05Maig,Girona,05/01/2006,Nois,Països Subsharians
411044,28/08/2023,2023,08Agost,Barcelona comarques,10/03/2007,Nois,Marroc
405647,19/08/2023,2023,08Agost,Terres de l'Ebre,03/01/2008,Nois,Països Subsharians
404356,16/08/2023,2023,08Agost,Lleida,30/12/2005,Nois,Magreb (excloent Marroc)
358743,23/05/2023,2023,05Maig,Lleida,02/08/2005,Nois,Països Subsharians
385447,16/07/2023,2023,07Juliol,Barcelona ciutat,10/12/2005,Nois,Països Subsharians
375049,03/07/2023,2023,07Juliol,,02/07/2006,Nois,Magreb (excloent Marroc)
394148,30/07/2023,2023,07Juliol,Girona,01/01/2006,Nois,Marroc
147683,06/06/2023,2023,06Juny,Lleida,05/08/2005,Noies,Països Subsharians
402963,17/08/2023,2023,08Agost,Barcelona comarques,08/01/2006,Nois,Marroc
239345,20/02/2023,2023,02Febrer,Àrea Metropolitana BCN,01/07/2004,Nois,Marroc
411451,31/08/2023,2023,08Agost,,26/10/2007,Nois,Marroc
387249,18/07/2023,2023,07Juliol,Tarragona,15/05/2006,Nois,Països Subsharians
410045,27/08/2023,2023,08Agost,Tarragona,04/02/2006,Nois,Marroc
225643,11/02/2023,2023,02Febrer,Girona,18/07/2005,Nois,Altra
402747,08/08/2023,2023,08Agost,Terres de l'Ebre,24/08/2006,Nois,Marroc
381943,10/07/2023,2023,07Juliol,Lleida,01/12/2005,Nois,Altra
404653,11/08/2023,2023,08Agost,Barcelona comarques,16/05/2006,Nois,Marroc
166114,01/12/2022,2022,12Desembre,Barcelona comarques,21/06/2005,Nois,Països Subsharians
323443,06/04/2023,2023,04Abril,Tarragona,06/12/2005,Nois,Marroc
402746,07/08/2023,2023,08Agost,Àrea Metropolitana BCN,09/07/2006,Nois,Marroc
393150,30/07/2023,2023,07Juliol,Barcelona ciutat,02/08/2006,Nois,Marroc
165798,23/11/2022,2022,11Novembre,Terres de l'Ebre,26/10/2004,Nois,Marroc
341650,27/04/2023,2023,04Abril,Terres de l'Ebre,01/07/2001,Nois,Marroc
402756,09/08/2023,2023,08Agost,Tarragona,22/03/2008,Nois,Magreb (excloent Marroc)
381546,11/07/2023,2023,07Juliol,Girona,12/10/2005,Nois,Països Subsharians
382043,11/07/2023,2023,07Juliol,Girona,18/02/2006,Nois,Països Subsharians
377843,04/07/2023,2023,07Juliol,Girona,15/07/2005,Nois,Marroc
404745,11/08/2023,2023,08Agost,Lleida,15/08/2006,Nois,Marroc
404055,13/08/2023,2023,08Agost,Barcelona ciutat,10/04/2006,Noies,Marroc
402856,20/08/2023,2023,08Agost,Barcelona comarques,21/03/2006,Nois,Marroc
396143,01/08/2023,2023,08Agost,Girona,08/02/2006,Nois,Marroc
356046,22/05/2023,2023,05Maig,Girona,05/03/2006,Nois,Marroc
411245,29/08/2023,2023,08Agost,Girona,01/01/2006,Nois,Països Subsharians
403443,07/08/2023,2023,08Agost,Terres de l'Ebre,12/07/2006,Nois,Països Subsharians
389848,25/07/2023,2023,07Juliol,Lleida,01/06/2006,Noies,Països Subsharians
373043,02/07/2023,2023,07Juliol,Tarragona,27/08/2005,Nois,Marroc
407944,24/08/2023,2023,08Agost,Àrea Metropolitana BCN,16/08/2006,Nois,Altra
403344,08/08/2023,2023,08Agost,Àrea Metropolitana BCN,10/05/2006,Nois,Marroc
402755,09/08/2023,2023,08Agost,Àrea Metropolitana BCN,03/02/2008,Nois,Marroc
404748,15/08/2023,2023,08Agost,Barcelona ciutat,03/02/2006,Nois,Marroc
388644,18/07/2023,2023,07Juliol,Girona,25/06/2006,Nois,Marroc
410943,25/08/2023,2023,08Agost,Barcelona comarques,12/06/2008,Nois,Països Subsharians
179843,17/01/2023,2023,01Gener,Àrea Metropolitana BCN,20/03/2005,Nois,Països Subsharians
289743,16/03/2023,2023,03Març,Barcelona comarques,29/05/2005,Nois,Altra
401744,06/08/2023,2023,08Agost,Lleida,10/04/2006,Nois,Països Subsharians
404347,12/08/2023,2023,08Agost,Barcelona comarques,12/06/2006,Nois,Països Subsharians
164937,02/11/2022,2022,11Novembre,Barcelona comarques,27/02/2007,Nois,Marroc
239046,18/02/2023,2023,02Febrer,Tarragona,12/09/2004,Nois,Marroc
405849,17/08/2023,2023,08Agost,Tarragona,21/09/2008,Nois,Magreb (excloent Marroc)
401643,06/08/2023,2023,08Agost,Barcelona comarques,10/10/2005,Nois,Marroc
400043,03/08/2023,2023,08Agost,Àrea Metropolitana BCN,10/10/2007,Nois,Països Subsharians
401448,10/08/2023,2023,08Agost,Girona,15/07/2006,Nois,Països Subsharians
142841,27/12/2020,2020,12Desembre,Terres de l'Ebre,17/01/2006,Nois,Magreb (excloent Marroc)
398844,02/08/2023,2023,08Agost,Girona,13/08/2005,Nois,Marroc
411143,27/08/2023,2023,08Agost,,01/11/2006,Nois,Marroc
392343,26/07/2023,2023,07Juliol,Barcelona comarques,17/12/2005,Nois,Magreb (excloent Marroc)
405151,23/08/2023,2023,08Agost,Barcelona ciutat,20/02/2007,Nois,Marroc
401543,06/08/2023,2023,08Agost,Àrea Metropolitana BCN,01/01/2007,Nois,Països Subsharians
225843,13/02/2023,2023,02Febrer,Barcelona ciutat,26/04/2005,Nois,Països Subsharians
411047,29/08/2023,2023,08Agost,Terres de l'Ebre,09/07/2007,Nois,Marroc
158647,08/05/2022,2022,05Maig,Barcelona comarques,01/10/2007,Noies,Altra
403444,08/08/2023,2023,08Agost,Girona,15/05/2006,Nois,Marroc
392555,30/07/2023,2023,07Juliol,Barcelona comarques,05/07/2006,Nois,Marroc
369748,01/07/2023,2023,07Juliol,Terres de l'Ebre,23/09/2001,Nois,Marroc
385751,21/07/2023,2023,07Juliol,Tarragona,05/10/2006,Nois,Països Subsharians
379546,06/07/2023,2023,07Juliol,Terres de l'Ebre,17/07/2007,Nois,Magreb (excloent Marroc)
403250,08/08/2023,2023,08Agost,,11/01/2007,Nois,Magreb (excloent Marroc)
406049,22/08/2023,2023,08Agost,,06/07/2008,Nois,Magreb (excloent Marroc)
393445,27/07/2023,2023,07Juliol,Tarragona,02/02/2006,Nois,Països Subsharians
395246,31/07/2023,2023,07Juliol,,23/03/2006,Nois,Magreb (excloent Marroc)
402547,15/08/2023,2023,08Agost,Girona,01/08/2006,Nois,Marroc
165249,10/11/2022,2022,11Novembre,Tarragona,21/04/2005,Nois,Països Subsharians
159538,30/05/2022,2022,05Maig,Barcelona comarques,18/03/2003,Nois,Marroc
404451,17/08/2023,2023,08Agost,Girona,16/07/2007,Nois,Marroc
411043,26/08/2023,2023,08Agost,,26/08/2008,Nois,Marroc
407946,26/08/2023,2023,08Agost,Àrea Metropolitana BCN,27/10/2007,Nois,Països Subsharians
401461,17/08/2023,2023,08Agost,Terres de l'Ebre,04/11/2008,Nois,Magreb (excloent Marroc)
408143,23/08/2023,2023,08Agost,Girona,09/09/2006,Nois,Marroc
388643,18/07/2023,2023,07Juliol,Girona,24/09/2005,Nois,Marroc
402967,18/08/2023,2023,08Agost,Tarragona,08/09/2005,Nois,Marroc
373449,03/07/2023,2023,07Juliol,Terres de l'Ebre,27/03/2006,Nois,Marroc
392551,28/07/2023,2023,07Juliol,Girona,17/11/2005,Nois,Magreb (excloent Marroc)
387652,20/07/2023,2023,07Juliol,Girona,11/02/2006,Nois,Països Subsharians
373143,02/07/2023,2023,07Juliol,Barcelona comarques,26/10/2005,Nois,Països Subsharians
166853,27/12/2022,2022,12Desembre,Àrea Metropolitana BCN,03/05/2005,Nois,Països Subsharians
378043,04/07/2023,2023,07Juliol,Lleida,25/02/2006,Nois,Marroc
387743,17/07/2023,2023,07Juliol,Àrea Metropolitana BCN,14/12/2005,Nois,Marroc
166103,01/12/2022,2022,12Desembre,Barcelona comarques,22/07/2001,Nois,Marroc
393447,28/07/2023,2023,07Juliol,Barcelona comarques,04/06/2007,Nois,Països Subsharians
402049,22/08/2023,2023,08Agost,Barcelona comarques,15/09/2007,Nois,Marroc
403246,08/08/2023,2023,08Agost,Barcelona comarques,02/10/2005,Nois,Països Subsharians
393947,31/07/2023,2023,07Juliol,Àrea Metropolitana BCN,12/11/2006,Nois,Altra
397045,01/08/2023,2023,08Agost,Barcelona comarques,22/02/2006,Nois,Marroc
386652,17/07/2023,2023,07Juliol,Tarragona,04/05/2006,Nois,Marroc
279945,11/03/2023,2023,03Març,Barcelona comarques,14/06/2005,Nois,Països Subsharians
165730,21/11/2022,2022,11Novembre,Àrea Metropolitana BCN,03/04/2005,Nois,Països Subsharians
380743,08/07/2023,2023,07Juliol,Terres de l'Ebre,15/07/2005,Nois,Altra
395044,29/07/2023,2023,07Juliol,Àrea Metropolitana BCN,21/01/2006,Nois,Marroc
164874,31/10/2022,2022,10Octubre,Barcelona comarques,05/05/2005,Nois,Països Subsharians
394147,30/07/2023,2023,07Juliol,Lleida,02/07/2007,Nois,Països Subsharians
394944,28/07/2023,2023,07Juliol,Tarragona,17/07/2006,Nois,Marroc
389146,25/07/2023,2023,07Juliol,Tarragona,06/09/2008,Nois,Marroc
362853,02/06/2023,2023,06Juny,Lleida,31/12/2000,Nois,Països Subsharians
383343,11/07/2023,2023,07Juliol,,23/12/2005,Nois,Marroc
388745,20/07/2023,2023,07Juliol,Barcelona comarques,11/02/2006,Nois,Altra
408246,29/08/2023,2023,08Agost,Girona,09/12/2007,Nois,Països Subsharians
248943,24/02/2023,2023,02Febrer,Barcelona comarques,03/05/2005,Nois,Països Subsharians
411145,28/08/2023,2023,08Agost,,01/01/2006,Nois,Marroc
388746,24/07/2023,2023,07Juliol,Terres de l'Ebre,13/08/2007,Nois,Països Subsharians
385752,22/07/2023,2023,07Juliol,Lleida,04/05/2007,Nois,Marroc
392145,31/07/2023,2023,07Juliol,Tarragona,13/12/2007,Nois,Marroc
208543,05/02/2023,2023,02Febrer,Barcelona ciutat,01/01/2005,Nois,Marroc
377349,09/07/2023,2023,07Juliol,,07/08/2007,Nois,Altra
392643,26/07/2023,2023,07Juliol,Àrea Metropolitana BCN,20/08/2007,Nois,Països Subsharians
405845,15/08/2023,2023,08Agost,Terres de l'Ebre,23/11/2006,Nois,Marroc
387658,25/07/2023,2023,07Juliol,Tarragona,02/09/2006,Nois,Marroc
407943,23/08/2023,2023,08Agost,Barcelona ciutat,18/12/2005,Nois,Magreb (excloent Marroc)
375243,03/07/2023,2023,07Juliol,Girona,21/03/2007,Nois,Marroc
166327,10/12/2022,2022,12Desembre,Barcelona comarques,11/06/2005,Nois,Països Subsharians
386948,15/07/2023,2023,07Juliol,Tarragona,24/12/2008,Nois,Magreb (excloent Marroc)
166283,07/12/2022,2022,12Desembre,Àrea Metropolitana BCN,22/04/2005,Nois,Països Subsharians
380643,08/07/2023,2023,07Juliol,Terres de l'Ebre,07/12/2005,Nois,Altra
377350,09/07/2023,2023,07Juliol,,08/02/2009,Nois,Altra
344845,07/05/2023,2023,05Maig,Tarragona,02/11/2004,Nois,Marroc
392244,27/07/2023,2023,07Juliol,Àrea Metropolitana BCN,01/04/2006,Nois,Altra
405854,19/08/2023,2023,08Agost,Girona,01/01/2007,Nois,Països Subsharians
378645,06/07/2023,2023,07Juliol,Barcelona comarques,01/01/2006,Nois,Països Subsharians
393844,28/07/2023,2023,07Juliol,Tarragona,30/09/2006,Nois,Marroc
402652,21/08/2023,2023,08Agost,Tarragona,07/08/2006,Nois,Magreb (excloent Marroc)
375343,03/07/2023,2023,07Juliol,Lleida,28/11/2005,Noies,Magreb (excloent Marroc)
411144,27/08/2023,2023,08Agost,Àrea Metropolitana BCN,25/11/2005,Nois,Marroc
165828,23/11/2022,2022,11Novembre,Barcelona comarques,02/06/2005,Nois,Països Subsharians
385344,12/07/2023,2023,07Juliol,Terres de l'Ebre,26/09/2005,Nois,Marroc
385154,20/07/2023,2023,07Juliol,Girona,11/02/2006,Nois,Països Subsharians
211645,07/02/2023,2023,02Febrer,Àrea Metropolitana BCN,24/03/2005,Nois,Països Subsharians
350546,17/05/2023,2023,05Maig,Barcelona comarques,16/06/2006,Nois,Altra
161589,26/07/2022,2022,07Juliol,Àrea Metropolitana BCN,25/08/2006,Nois,Països Subsharians
378648,07/07/2023,2023,07Juliol,Barcelona ciutat,25/08/2005,Nois,Altra
402465,21/08/2023,2023,08Agost,Girona,10/04/2006,Nois,Països Subsharians
400046,04/08/2023,2023,08Agost,Lleida,05/03/2006,Nois,Magreb (excloent Marroc)
394443,28/07/2023,2023,07Juliol,Tarragona,20/12/2006,Nois,Magreb (excloent Marroc)
402460,18/08/2023,2023,08Agost,Barcelona ciutat,15/12/2007,Nois,Marroc
366247,15/06/2023,2023,06Juny,Girona,06/10/2005,Nois,Altra
402354,10/08/2023,2023,08Agost,Barcelona comarques,19/02/2007,Nois,Marroc
385551,18/07/2023,2023,07Juliol,Tarragona,26/11/2005,Nois,Marroc
404447,12/08/2023,2023,08Agost,Girona,30/12/2006,Nois,Països Subsharians
401743,06/08/2023,2023,08Agost,Tarragona,09/08/2007,Nois,Marroc
249446,06/03/2023,2023,03Març,Lleida,26/01/2007,Nois,Marroc
280247,14/03/2023,2023,03Març,Barcelona comarques,11/07/2005,Nois,Països Subsharians
160688,01/07/2022,2022,07Juliol,Àrea Metropolitana BCN,24/02/2004,Nois,Països Subsharians
387646,18/07/2023,2023,07Juliol,Tarragona,28/11/2005,Nois,Altra
365057,09/06/2023,2023,06Juny,Barcelona ciutat,20/07/2005,Nois,Marroc
403659,17/08/2023,2023,08Agost,Àrea Metropolitana BCN,24/01/2006,Nois,Marroc
377346,06/07/2023,2023,07Juliol,Terres de l'Ebre,16/09/2006,Nois,Marroc
373450,04/07/2023,2023,07Juliol,Àrea Metropolitana BCN,01/05/2007,Nois,Marroc
378046,06/07/2023,2023,07Juliol,Tarragona,22/07/2008,Nois,Països Subsharians
381445,10/07/2023,2023,07Juliol,Lleida,14/05/2007,Nois,Marroc
398044,03/08/2023,2023,08Agost,Lleida,05/05/2007,Nois,Països Subsharians
270943,07/03/2023,2023,03Març,Barcelona comarques,22/08/2005,Nois,Països Subsharians
403649,10/08/2023,2023,08Agost,Barcelona comarques,23/07/2008,Nois,Marroc
403658,17/08/2023,2023,08Agost,Àrea Metropolitana BCN,05/01/2006,Nois,Marroc
393149,29/07/2023,2023,07Juliol,,30/04/2006,Nois,Països Subsharians
387957,20/07/2023,2023,07Juliol,Lleida,01/01/2006,Nois,Altra
377348,09/07/2023,2023,07Juliol,Àrea Metropolitana BCN,11/03/2006,Nois,Altra
363644,05/06/2023,2023,06Juny,Barcelona ciutat,11/10/2006,Nois,Marroc
401855,22/08/2023,2023,08Agost,Girona,28/11/2005,Nois,Marroc
279743,10/03/2023,2023,03Març,Barcelona comarques,15/06/2005,Nois,Països Subsharians
404649,10/08/2023,2023,08Agost,Barcelona comarques,15/07/2007,Nois,Marroc
257446,01/03/2023,2023,03Març,Barcelona ciutat,19/04/2005,Nois,Països Subsharians
404351,14/08/2023,2023,08Agost,Barcelona comarques,22/04/2008,Nois,Marroc
389845,24/07/2023,2023,07Juliol,Barcelona ciutat,14/02/2009,Nois,Marroc
405856,22/08/2023,2023,08Agost,Tarragona,24/04/2007,Nois,Marroc
410745,25/08/2023,2023,08Agost,Girona,06/08/2006,Nois,Marroc
383543,11/07/2023,2023,07Juliol,,14/11/2005,Nois,Magreb (excloent Marroc)
162181,12/08/2022,2022,08Agost,Barcelona comarques,01/12/2005,Nois,Països Subsharians
385543,13/07/2023,2023,07Juliol,Tarragona,25/07/2005,Nois,Marroc
166182,02/12/2022,2022,12Desembre,Àrea Metropolitana BCN,24/04/2005,Nois,Països Subsharians
397843,01/08/2023,2023,08Agost,Girona,18/09/2006,Nois,Marroc
406444,21/08/2023,2023,08Agost,Àrea Metropolitana BCN,15/07/2006,Nois,Magreb (excloent Marroc)
406545,22/08/2023,2023,08Agost,Barcelona comarques,30/07/2007,Nois,Altra
377943,04/07/2023,2023,07Juliol,Tarragona,07/04/2007,Nois,Marroc
401352,18/08/2023,2023,08Agost,Àrea Metropolitana BCN,25/03/2007,Nois,Marroc
158457,03/05/2022,2022,05Maig,Àrea Metropolitana BCN,03/02/2003,Nois,Països Subsharians
389847,24/07/2023,2023,07Juliol,Tarragona,20/02/2006,Nois,Marroc
409746,25/08/2023,2023,08Agost,Terres de l'Ebre,15/02/2006,Nois,Països Subsharians
351843,15/05/2023,2023,05Maig,Lleida,30/07/2005,Nois,Marroc
380943,10/07/2023,2023,07Juliol,Barcelona ciutat,04/11/2005,Nois,Marroc
403546,09/08/2023,2023,08Agost,Àrea Metropolitana BCN,08/02/2007,Nois,Marroc
199246,29/01/2023,2023,01Gener,Barcelona comarques,14/04/2005,Nois,Països Subsharians
392745,01/08/2023,2023,08Agost,Barcelona ciutat,03/02/2006,Nois,Marroc
403446,08/08/2023,2023,08Agost,Barcelona comarques,12/12/2006,Nois,Països Subsharians
299545,23/03/2023,2023,03Març,Barcelona comarques,26/03/2006,Nois,Marroc
410746,27/08/2023,2023,08Agost,Barcelona comarques,05/06/2006,Nois,Marroc
387055,25/07/2023,2023,07Juliol,Tarragona,08/11/2005,Nois,Marroc
379743,06/07/2023,2023,07Juliol,Tarragona,20/03/2007,Nois,Països Subsharians
379043,06/07/2023,2023,07Juliol,Terres de l'Ebre,27/04/2006,Nois,Marroc
401457,17/08/2023,2023,08Agost,Barcelona ciutat,25/04/2007,Nois,Marroc
399046,04/08/2023,2023,08Agost,Tarragona,27/12/2007,Nois,Països Subsharians
364045,06/06/2023,2023,06Juny,Àrea Metropolitana BCN,05/07/2005,Nois,Marroc
386051,18/07/2023,2023,07Juliol,Barcelona comarques,13/06/2006,Nois,Magreb (excloent Marroc)
404066,18/08/2023,2023,08Agost,Girona,20/04/2006,Nois,Marroc
386249,21/07/2023,2023,07Juliol,Girona,10/08/2007,Nois,Països Subsharians
403853,16/08/2023,2023,08Agost,Barcelona comarques,30/07/2006,Nois,Altra
403750,19/08/2023,2023,08Agost,Tarragona,08/08/2006,Nois,Marroc
396944,01/08/2023,2023,08Agost,Barcelona ciutat,01/01/2006,Nois,Marroc
394150,30/07/2023,2023,07Juliol,Girona,10/10/2006,Nois,Marroc
345244,08/05/2023,2023,05Maig,Girona,03/11/2005,Nois,Marroc
397943,02/08/2023,2023,08Agost,Barcelona comarques,05/01/2007,Nois,Marroc
406443,21/08/2023,2023,08Agost,Barcelona comarques,14/09/2005,Nois,Marroc
377344,05/07/2023,2023,07Juliol,Barcelona comarques,18/12/2005,Nois,Magreb (excloent Marroc)
380543,07/07/2023,2023,07Juliol,Barcelona comarques,06/12/2005,Nois,Magreb (excloent Marroc)
388650,21/07/2023,2023,07Juliol,Tarragona,08/01/2006,Nois,Altra
410246,28/08/2023,2023,08Agost,Barcelona ciutat,24/10/2007,Nois,Altra
402561,23/08/2023,2023,08Agost,Terres de l'Ebre,02/11/2007,Nois,Països Subsharians
278447,10/03/2023,2023,03Març,Barcelona comarques,20/06/2005,Nois,Països Subsharians
409545,25/08/2023,2023,08Agost,Àrea Metropolitana BCN,01/01/2006,Nois,Marroc
404067,19/08/2023,2023,08Agost,Lleida,12/10/2005,Nois,Marroc
381544,10/07/2023,2023,07Juliol,Àrea Metropolitana BCN,01/02/2007,Nois,Marroc
368145,16/06/2023,2023,06Juny,Lleida,09/05/2002,Nois,Països Subsharians
262143,02/03/2023,2023,03Març,Barcelona comarques,27/07/2005,Nois,Països Subsharians
411545,29/08/2023,2023,08Agost,Girona,26/12/2006,Nois,Països Subsharians
405646,18/08/2023,2023,08Agost,Àrea Metropolitana BCN,08/02/2006,Nois,Marroc
363643,03/06/2023,2023,06Juny,Lleida,17/06/2004,Nois,Marroc
387448,21/07/2023,2023,07Juliol,Tarragona,10/01/2006,Nois,Altra
402854,16/08/2023,2023,08Agost,Barcelona ciutat,18/05/2006,Nois,Magreb (excloent Marroc)
339343,25/04/2023,2023,04Abril,Terres de l'Ebre,01/02/2004,Nois,Marroc
401544,07/08/2023,2023,08Agost,Lleida,13/10/2005,Nois,Magreb (excloent Marroc)
409950,29/08/2023,2023,08Agost,Tarragona,15/01/2006,Nois,Marroc
394153,31/07/2023,2023,07Juliol,Àrea Metropolitana BCN,15/07/2006,Nois,Marroc
392744,01/08/2023,2023,08Agost,Barcelona comarques,28/08/2006,Nois,Països Subsharians
167093,07/01/2023,2023,01Gener,Àrea Metropolitana BCN,08/06/2005,Nois,Països Subsharians
392746,01/08/2023,2023,08Agost,Barcelona ciutat,16/09/2005,Nois,Marroc
385559,22/07/2023,2023,07Juliol,Terres de l'Ebre,14/08/2005,Nois,Marroc
367647,16/06/2023,2023,06Juny,Lleida,01/01/2003,Nois,Països Subsharians
386650,16/07/2023,2023,07Juliol,Tarragona,18/03/2006,Noies,Països Subsharians
389945,25/07/2023,2023,07Juliol,Tarragona,12/03/2006,Nois,Països Subsharians
402457,16/08/2023,2023,08Agost,Àrea Metropolitana BCN,15/09/2006,Nois,Països Subsharians
313745,01/04/2023,2023,04Abril,Girona,10/01/2006,Nois,Països Subsharians
387657,24/07/2023,2023,07Juliol,Girona,05/03/2006,Nois,Altra
165661,19/11/2022,2022,11Novembre,Àrea Metropolitana BCN,14/02/2003,Nois,Marroc
402149,10/08/2023,2023,08Agost,Àrea Metropolitana BCN,15/06/2006,Nois,Països Subsharians
168043,10/01/2023,2023,01Gener,Barcelona comarques,22/03/2005,Nois,Països Subsharians
400044,04/08/2023,2023,08Agost,Girona,08/08/2007,Nois,Països Subsharians
403648,09/08/2023,2023,08Agost,Barcelona comarques,20/03/2006,Nois,Marroc
401957,18/08/2023,2023,08Agost,Girona,18/06/2006,Nois,Marroc
