SEMESTER,CAT,AGE,SEX,CONCEPT,status,value
1996S2,TOTAL,Y043,F,POP,,41988
1996S2,TOTAL,Y043,TOTAL,POP,,83313
1996S2,TOTAL,Y044,M,POP,,40307
1996S2,TOTAL,Y044,F,POP,,40909
1996S2,TOTAL,Y044,TOTAL,POP,,81216
1996S2,TOTAL,Y045,M,POP,,38712
1996S2,TOTAL,Y045,F,POP,,39327
1996S2,TOTAL,Y045,TOTAL,POP,,78039
1996S2,TOTAL,Y046,M,POP,,39393
1996S2,TOTAL,Y046,F,POP,,39993
1996S2,TOTAL,Y046,TOTAL,POP,,79386
1996S2,TOTAL,Y047,M,POP,,41896
1996S2,TOTAL,Y047,F,POP,,42756
1996S2,TOTAL,Y047,TOTAL,POP,,84652
1996S2,TOTAL,Y048,M,POP,,41622
1996S2,TOTAL,Y048,F,POP,,42400
1996S2,TOTAL,Y048,TOTAL,POP,,84022
1996S2,TOTAL,Y049,M,POP,,39016
1996S2,TOTAL,Y049,F,POP,,39323
1996S2,TOTAL,Y049,TOTAL,POP,,78339
1996S2,TOTAL,Y050,M,POP,,39136
1996S2,TOTAL,Y050,F,POP,,39441
1996S2,TOTAL,Y050,TOTAL,POP,,78577
1996S2,TOTAL,Y051,M,POP,,38979
1996S2,TOTAL,Y051,F,POP,,39584
1996S2,TOTAL,Y051,TOTAL,POP,,78563
1996S2,TOTAL,Y052,M,POP,,37474
1996S2,TOTAL,Y052,F,POP,,38062
1996S2,TOTAL,Y052,TOTAL,POP,,75536
1996S2,TOTAL,Y053,M,POP,,34634
1996S2,TOTAL,Y053,F,POP,,34880
1996S2,TOTAL,Y053,TOTAL,POP,,69514
1996S2,TOTAL,Y054,M,POP,,31028
1996S2,TOTAL,Y054,F,POP,,31163
1996S2,TOTAL,Y054,TOTAL,POP,,62191
1996S2,TOTAL,Y055,M,POP,,34250
1996S2,TOTAL,Y055,F,POP,,34176
1996S2,TOTAL,Y055,TOTAL,POP,,68426
1996S2,TOTAL,Y056,M,POP,,30019
1996S2,TOTAL,Y056,F,POP,,30120
1996S2,TOTAL,Y056,TOTAL,POP,,60139
1996S2,TOTAL,Y057,M,POP,,24431
1996S2,TOTAL,Y057,F,POP,,24808
1996S2,TOTAL,Y057,TOTAL,POP,,49239
1996S2,TOTAL,Y058,M,POP,,29967
1996S2,TOTAL,Y058,F,POP,,30479
1996S2,TOTAL,Y058,TOTAL,POP,,60446
1996S2,TOTAL,Y059,M,POP,,33654
1996S2,TOTAL,Y059,F,POP,,35410
1996S2,TOTAL,Y059,TOTAL,POP,,69064
1996S2,TOTAL,Y060,M,POP,,33778
1996S2,TOTAL,Y060,F,POP,,36342
1996S2,TOTAL,Y060,TOTAL,POP,,70120
1996S2,TOTAL,Y061,M,POP,,32929
1996S2,TOTAL,Y061,F,POP,,35049
1996S2,TOTAL,Y061,TOTAL,POP,,67978
1996S2,TOTAL,Y062,M,POP,,33154
1996S2,TOTAL,Y062,F,POP,,35691
1996S2,TOTAL,Y062,TOTAL,POP,,68845
1996S2,TOTAL,Y063,M,POP,,33144
1996S2,TOTAL,Y063,F,POP,,36513
1996S2,TOTAL,Y063,TOTAL,POP,,69657
1996S2,TOTAL,Y064,M,POP,,32229
1996S2,TOTAL,Y064,F,POP,,35884
1996S2,TOTAL,Y064,TOTAL,POP,,68113
1996S2,TOTAL,Y065,M,POP,,31615
1996S2,TOTAL,Y065,F,POP,,35746
1996S2,TOTAL,Y065,TOTAL,POP,,67361
1996S2,TOTAL,Y066,M,POP,,30529
1996S2,TOTAL,Y066,F,POP,,34914
1996S2,TOTAL,Y066,TOTAL,POP,,65443
1996S2,TOTAL,Y067,M,POP,,29151
1996S2,TOTAL,Y067,F,POP,,33691
1996S2,TOTAL,Y067,TOTAL,POP,,62842
1996S2,TOTAL,Y068,M,POP,,28039
1996S2,TOTAL,Y068,F,POP,,33124
1996S2,TOTAL,Y068,TOTAL,POP,,61163
1996S2,TOTAL,Y069,M,POP,,27251
1996S2,TOTAL,Y069,F,POP,,32736
1996S2,TOTAL,Y069,TOTAL,POP,,59987
1996S2,TOTAL,Y070,M,POP,,26493
1996S2,TOTAL,Y070,F,POP,,32381
1996S2,TOTAL,Y070,TOTAL,POP,,58874
1996S2,TOTAL,Y071,M,POP,,25239
1996S2,TOTAL,Y071,F,POP,,31323
1996S2,TOTAL,Y071,TOTAL,POP,,56562
1996S2,TOTAL,Y072,M,POP,,23975
1996S2,TOTAL,Y072,F,POP,,30196
1996S2,TOTAL,Y072,TOTAL,POP,,54171
1996S2,TOTAL,Y073,M,POP,,22636
1996S2,TOTAL,Y073,F,POP,,29264
1996S2,TOTAL,Y073,TOTAL,POP,,51900
1996S2,TOTAL,Y074,M,POP,,21306
1996S2,TOTAL,Y074,F,POP,,27985
1996S2,TOTAL,Y074,TOTAL,POP,,49291
1996S2,TOTAL,Y075,M,POP,,18879
1996S2,TOTAL,Y075,F,POP,,26449
1996S2,TOTAL,Y075,TOTAL,POP,,45328
1996S2,TOTAL,Y076,M,POP,,15714
1996S2,TOTAL,Y076,F,POP,,23980
1996S2,TOTAL,Y076,TOTAL,POP,,39694
1996S2,TOTAL,Y077,M,POP,,13984
1996S2,TOTAL,Y077,F,POP,,21830
1996S2,TOTAL,Y077,TOTAL,POP,,35814
1996S2,TOTAL,Y078,M,POP,,12803
1996S2,TOTAL,Y078,F,POP,,20655
1996S2,TOTAL,Y078,TOTAL,POP,,33458
1996S2,TOTAL,Y079,M,POP,,11634
1996S2,TOTAL,Y079,F,POP,,19145
1996S2,TOTAL,Y079,TOTAL,POP,,30779
1996S2,TOTAL,Y080,M,POP,,10916
1996S2,TOTAL,Y080,F,POP,,18223
1996S2,TOTAL,Y080,TOTAL,POP,,29139
1996S2,TOTAL,Y081,M,POP,,10063
1996S2,TOTAL,Y081,F,POP,,17453
1996S2,TOTAL,Y081,TOTAL,POP,,27516
1996S2,TOTAL,Y082,M,POP,,9205
1996S2,TOTAL,Y082,F,POP,,16380
1996S2,TOTAL,Y082,TOTAL,POP,,25585
1996S2,TOTAL,Y083,M,POP,,8200
1996S2,TOTAL,Y083,F,POP,,15160
1996S2,TOTAL,Y083,TOTAL,POP,,23360
1996S2,TOTAL,Y084,M,POP,,7040
1996S2,TOTAL,Y084,F,POP,,13673
1996S2,TOTAL,Y084,TOTAL,POP,,20713
1996S2,TOTAL,Y085,M,POP,,6059
1996S2,TOTAL,Y085,F,POP,,12141
1996S2,TOTAL,Y085,TOTAL,POP,,18200
1996S2,TOTAL,Y086,M,POP,,5181
1996S2,TOTAL,Y086,F,POP,,10863
1996S2,TOTAL,Y086,TOTAL,POP,,16044
1996S2,TOTAL,Y087,M,POP,,4260
1996S2,TOTAL,Y087,F,POP,,9121
1996S2,TOTAL,Y087,TOTAL,POP,,13381
1996S2,TOTAL,Y088,M,POP,,3473
1996S2,TOTAL,Y088,F,POP,,7683
1996S2,TOTAL,Y088,TOTAL,POP,,11156
1996S2,TOTAL,Y089,M,POP,,2715
1996S2,TOTAL,Y089,F,POP,,6506
1996S2,TOTAL,Y089,TOTAL,POP,,9221
1996S2,TOTAL,Y090,M,POP,,2146
1996S2,TOTAL,Y090,F,POP,,5285
1996S2,TOTAL,Y090,TOTAL,POP,,7431
1996S2,TOTAL,Y091,M,POP,,1636
1996S2,TOTAL,Y091,F,POP,,4220
1996S2,TOTAL,Y091,TOTAL,POP,,5856
1996S2,TOTAL,Y092,M,POP,,1235
1996S2,TOTAL,Y092,F,POP,,3271
1996S2,TOTAL,Y092,TOTAL,POP,,4506
1996S2,TOTAL,Y093,M,POP,,923
1996S2,TOTAL,Y093,F,POP,,2546
1996S2,TOTAL,Y093,TOTAL,POP,,3469
1996S2,TOTAL,Y094,M,POP,,703
1996S2,TOTAL,Y094,F,POP,,1925
1996S2,TOTAL,Y094,TOTAL,POP,,2628
1996S2,TOTAL,Y095,M,POP,,459
1996S2,TOTAL,Y095,F,POP,,1348
1996S2,TOTAL,Y095,TOTAL,POP,,1807
1996S2,TOTAL,Y096,M,POP,,251
1996S2,TOTAL,Y096,F,POP,,812
1996S2,TOTAL,Y096,TOTAL,POP,,1063
1996S2,TOTAL,Y097,M,POP,,154
1996S2,TOTAL,Y097,F,POP,,451
1996S2,TOTAL,Y097,TOTAL,POP,,605
1996S2,TOTAL,Y098,M,POP,,94
1996S2,TOTAL,Y098,F,POP,,285
1996S2,TOTAL,Y098,TOTAL,POP,,379
1996S2,TOTAL,Y_GE099,M,POP,,218
1996S2,TOTAL,Y_GE099,F,POP,,589
1996S2,TOTAL,Y_GE099,TOTAL,POP,,807
1996S2,TOTAL,TOTAL,M,POP,,2983135
1996S2,TOTAL,TOTAL,F,POP,,3124228
1996S2,TOTAL,TOTAL,TOTAL,POP,,6107363
1997S1,TOTAL,Y000,M,POP,,28041
1997S1,TOTAL,Y000,F,POP,,26100
1997S1,TOTAL,Y000,TOTAL,POP,,54141
1997S1,TOTAL,Y001,M,POP,,27246
1997S1,TOTAL,Y001,F,POP,,25996
1997S1,TOTAL,Y001,TOTAL,POP,,53242
1997S1,TOTAL,Y002,M,POP,,27273
1997S1,TOTAL,Y002,F,POP,,26189
1997S1,TOTAL,Y002,TOTAL,POP,,53462
1997S1,TOTAL,Y003,M,POP,,27280
1997S1,TOTAL,Y003,F,POP,,26333
1997S1,TOTAL,Y003,TOTAL,POP,,53613
1997S1,TOTAL,Y004,M,POP,,28269
1997S1,TOTAL,Y004,F,POP,,27323
1997S1,TOTAL,Y004,TOTAL,POP,,55592
1997S1,TOTAL,Y005,M,POP,,27984
1997S1,TOTAL,Y005,F,POP,,26751
1997S1,TOTAL,Y005,TOTAL,POP,,54735
1997S1,TOTAL,Y006,M,POP,,28328
1997S1,TOTAL,Y006,F,POP,,26881
1997S1,TOTAL,Y006,TOTAL,POP,,55209
1997S1,TOTAL,Y007,M,POP,,28669
1997S1,TOTAL,Y007,F,POP,,27175
1997S1,TOTAL,Y007,TOTAL,POP,,55844
1997S1,TOTAL,Y008,M,POP,,29030
1997S1,TOTAL,Y008,F,POP,,27823
1997S1,TOTAL,Y008,TOTAL,POP,,56853
1997S1,TOTAL,Y009,M,POP,,29567
1997S1,TOTAL,Y009,F,POP,,27961
1997S1,TOTAL,Y009,TOTAL,POP,,57528
1997S1,TOTAL,Y010,M,POP,,30784
1997S1,TOTAL,Y010,F,POP,,29362
1997S1,TOTAL,Y010,TOTAL,POP,,60146
1997S1,TOTAL,Y011,M,POP,,32390
1997S1,TOTAL,Y011,F,POP,,30953
1997S1,TOTAL,Y011,TOTAL,POP,,63343
1997S1,TOTAL,Y012,M,POP,,33472
1997S1,TOTAL,Y012,F,POP,,31924
1997S1,TOTAL,Y012,TOTAL,POP,,65396
1997S1,TOTAL,Y013,M,POP,,34717
1997S1,TOTAL,Y013,F,POP,,33484
1997S1,TOTAL,Y013,TOTAL,POP,,68201
1997S1,TOTAL,Y014,M,POP,,37493
1997S1,TOTAL,Y014,F,POP,,35918
1997S1,TOTAL,Y014,TOTAL,POP,,73411
1997S1,TOTAL,Y015,M,POP,,40060
1997S1,TOTAL,Y015,F,POP,,37925
1997S1,TOTAL,Y015,TOTAL,POP,,77985
1997S1,TOTAL,Y016,M,POP,,42625
1997S1,TOTAL,Y016,F,POP,,40841
1997S1,TOTAL,Y016,TOTAL,POP,,83466
1997S1,TOTAL,Y017,M,POP,,45586
1997S1,TOTAL,Y017,F,POP,,43000
1997S1,TOTAL,Y017,TOTAL,POP,,88586
1997S1,TOTAL,Y018,M,POP,,49242
1997S1,TOTAL,Y018,F,POP,,46997
1997S1,TOTAL,Y018,TOTAL,POP,,96239
1997S1,TOTAL,Y019,M,POP,,50246
1997S1,TOTAL,Y019,F,POP,,48707
1997S1,TOTAL,Y019,TOTAL,POP,,98953
1997S1,TOTAL,Y020,M,POP,,52055
1997S1,TOTAL,Y020,F,POP,,49993
1997S1,TOTAL,Y020,TOTAL,POP,,102048
1997S1,TOTAL,Y021,M,POP,,53570
1997S1,TOTAL,Y021,F,POP,,51118
1997S1,TOTAL,Y021,TOTAL,POP,,104688
1997S1,TOTAL,Y022,M,POP,,53072
1997S1,TOTAL,Y022,F,POP,,50903
1997S1,TOTAL,Y022,TOTAL,POP,,103975
1997S1,TOTAL,Y023,M,POP,,51645
1997S1,TOTAL,Y023,F,POP,,50258
1997S1,TOTAL,Y023,TOTAL,POP,,101903
1997S1,TOTAL,Y024,M,POP,,51394
1997S1,TOTAL,Y024,F,POP,,49799
1997S1,TOTAL,Y024,TOTAL,POP,,101193
1997S1,TOTAL,Y025,M,POP,,50823
1997S1,TOTAL,Y025,F,POP,,48615
1997S1,TOTAL,Y025,TOTAL,POP,,99438
1997S1,TOTAL,Y026,M,POP,,49509
1997S1,TOTAL,Y026,F,POP,,48345
1997S1,TOTAL,Y026,TOTAL,POP,,97854
1997S1,TOTAL,Y027,M,POP,,48816
1997S1,TOTAL,Y027,F,POP,,47248
1997S1,TOTAL,Y027,TOTAL,POP,,96064
1997S1,TOTAL,Y028,M,POP,,48670
1997S1,TOTAL,Y028,F,POP,,47269
1997S1,TOTAL,Y028,TOTAL,POP,,95939
1997S1,TOTAL,Y029,M,POP,,50022
1997S1,TOTAL,Y029,F,POP,,48675
1997S1,TOTAL,Y029,TOTAL,POP,,98697
1997S1,TOTAL,Y030,M,POP,,50119
1997S1,TOTAL,Y030,F,POP,,47848
1997S1,TOTAL,Y030,TOTAL,POP,,97967
1997S1,TOTAL,Y031,M,POP,,49389
1997S1,TOTAL,Y031,F,POP,,48054
1997S1,TOTAL,Y031,TOTAL,POP,,97443
1997S1,TOTAL,Y032,M,POP,,50345
1997S1,TOTAL,Y032,F,POP,,49062
1997S1,TOTAL,Y032,TOTAL,POP,,99407
1997S1,TOTAL,Y033,M,POP,,46924
1997S1,TOTAL,Y033,F,POP,,46923
1997S1,TOTAL,Y033,TOTAL,POP,,93847
1997S1,TOTAL,Y034,M,POP,,46431
1997S1,TOTAL,Y034,F,POP,,46048
1997S1,TOTAL,Y034,TOTAL,POP,,92479
1997S1,TOTAL,Y035,M,POP,,45228
1997S1,TOTAL,Y035,F,POP,,45734
1997S1,TOTAL,Y035,TOTAL,POP,,90962
1997S1,TOTAL,Y036,M,POP,,45332
1997S1,TOTAL,Y036,F,POP,,46170
1997S1,TOTAL,Y036,TOTAL,POP,,91502
1997S1,TOTAL,Y037,M,POP,,44888
1997S1,TOTAL,Y037,F,POP,,45870
1997S1,TOTAL,Y037,TOTAL,POP,,90758
1997S1,TOTAL,Y038,M,POP,,45362
1997S1,TOTAL,Y038,F,POP,,45677
1997S1,TOTAL,Y038,TOTAL,POP,,91039
1997S1,TOTAL,Y039,M,POP,,45128
1997S1,TOTAL,Y039,F,POP,,45023
1997S1,TOTAL,Y039,TOTAL,POP,,90151
1997S1,TOTAL,Y040,M,POP,,42328
1997S1,TOTAL,Y040,F,POP,,42559
1997S1,TOTAL,Y040,TOTAL,POP,,84887
1997S1,TOTAL,Y041,M,POP,,41661
1997S1,TOTAL,Y041,F,POP,,42118
1997S1,TOTAL,Y041,TOTAL,POP,,83779
1997S1,TOTAL,Y042,M,POP,,40602
1997S1,TOTAL,Y042,F,POP,,41292
1997S1,TOTAL,Y042,TOTAL,POP,,81894
1997S1,TOTAL,Y043,M,POP,,41173
1997S1,TOTAL,Y043,F,POP,,41878
1997S1,TOTAL,Y043,TOTAL,POP,,83051
1997S1,TOTAL,Y044,M,POP,,41395
1997S1,TOTAL,Y044,F,POP,,42069
1997S1,TOTAL,Y044,TOTAL,POP,,83464
1997S1,TOTAL,Y045,M,POP,,39117
1997S1,TOTAL,Y045,F,POP,,39695
1997S1,TOTAL,Y045,TOTAL,POP,,78812
1997S1,TOTAL,Y046,M,POP,,38195
1997S1,TOTAL,Y046,F,POP,,38908
1997S1,TOTAL,Y046,TOTAL,POP,,77103
1997S1,TOTAL,Y047,M,POP,,40473
1997S1,TOTAL,Y047,F,POP,,41030
1997S1,TOTAL,Y047,TOTAL,POP,,81503
1997S1,TOTAL,Y048,M,POP,,43175
1997S1,TOTAL,Y048,F,POP,,44382
1997S1,TOTAL,Y048,TOTAL,POP,,87557
1997S1,TOTAL,Y049,M,POP,,39895
1997S1,TOTAL,Y049,F,POP,,40324
1997S1,TOTAL,Y049,TOTAL,POP,,80219
1997S1,TOTAL,Y050,M,POP,,37863
1997S1,TOTAL,Y050,F,POP,,38202
1997S1,TOTAL,Y050,TOTAL,POP,,76065
1997S1,TOTAL,Y051,M,POP,,40143
1997S1,TOTAL,Y051,F,POP,,40551
1997S1,TOTAL,Y051,TOTAL,POP,,80694
1997S1,TOTAL,Y052,M,POP,,37568
1997S1,TOTAL,Y052,F,POP,,38499
1997S1,TOTAL,Y052,TOTAL,POP,,76067
1997S1,TOTAL,Y053,M,POP,,37098
1997S1,TOTAL,Y053,F,POP,,37493
1997S1,TOTAL,Y053,TOTAL,POP,,74591
1997S1,TOTAL,Y054,M,POP,,31890
1997S1,TOTAL,Y054,F,POP,,32132
1997S1,TOTAL,Y054,TOTAL,POP,,64022
1997S1,TOTAL,Y055,M,POP,,29909
1997S1,TOTAL,Y055,F,POP,,30112
1997S1,TOTAL,Y055,TOTAL,POP,,60021
1997S1,TOTAL,Y056,M,POP,,38246
1997S1,TOTAL,Y056,F,POP,,38112
1997S1,TOTAL,Y056,TOTAL,POP,,76358
1997S1,TOTAL,Y057,M,POP,,21604
1997S1,TOTAL,Y057,F,POP,,22031
1997S1,TOTAL,Y057,TOTAL,POP,,43635
1997S1,TOTAL,Y058,M,POP,,27008
1997S1,TOTAL,Y058,F,POP,,27448
1997S1,TOTAL,Y058,TOTAL,POP,,54456
1997S1,TOTAL,Y059,M,POP,,32609
1997S1,TOTAL,Y059,F,POP,,33373
1997S1,TOTAL,Y059,TOTAL,POP,,65982
1997S1,TOTAL,Y060,M,POP,,34241
1997S1,TOTAL,Y060,F,POP,,37217
1997S1,TOTAL,Y060,TOTAL,POP,,71458
1997S1,TOTAL,Y061,M,POP,,32872
1997S1,TOTAL,Y061,F,POP,,35237
1997S1,TOTAL,Y061,TOTAL,POP,,68109
1997S1,TOTAL,Y062,M,POP,,32550
1997S1,TOTAL,Y062,F,POP,,34677
1997S1,TOTAL,Y062,TOTAL,POP,,67227
1997S1,TOTAL,Y063,M,POP,,33268
1997S1,TOTAL,Y063,F,POP,,36480
1997S1,TOTAL,Y063,TOTAL,POP,,69748
1997S1,TOTAL,Y064,M,POP,,32513
1997S1,TOTAL,Y064,F,POP,,36269
1997S1,TOTAL,Y064,TOTAL,POP,,68782
1997S1,TOTAL,Y065,M,POP,,31403
1997S1,TOTAL,Y065,F,POP,,35246
1997S1,TOTAL,Y065,TOTAL,POP,,66649
1997S1,TOTAL,Y066,M,POP,,31230
1997S1,TOTAL,Y066,F,POP,,35933
1997S1,TOTAL,Y066,TOTAL,POP,,67163
1997S1,TOTAL,Y067,M,POP,,29169
1997S1,TOTAL,Y067,F,POP,,33546
1997S1,TOTAL,Y067,TOTAL,POP,,62715
1997S1,TOTAL,Y068,M,POP,,28492
1997S1,TOTAL,Y068,F,POP,,33543
1997S1,TOTAL,Y068,TOTAL,POP,,62035
1997S1,TOTAL,Y069,M,POP,,26895
1997S1,TOTAL,Y069,F,POP,,32349
1997S1,TOTAL,Y069,TOTAL,POP,,59244
1997S1,TOTAL,Y070,M,POP,,26847
1997S1,TOTAL,Y070,F,POP,,32734
1997S1,TOTAL,Y070,TOTAL,POP,,59581
1997S1,TOTAL,Y071,M,POP,,25364
1997S1,TOTAL,Y071,F,POP,,31530
1997S1,TOTAL,Y071,TOTAL,POP,,56894
1997S1,TOTAL,Y072,M,POP,,24308
1997S1,TOTAL,Y072,F,POP,,30659
1997S1,TOTAL,Y072,TOTAL,POP,,54967
1997S1,TOTAL,Y073,M,POP,,22832
1997S1,TOTAL,Y073,F,POP,,29205
1997S1,TOTAL,Y073,TOTAL,POP,,52037
1997S1,TOTAL,Y074,M,POP,,21532
1997S1,TOTAL,Y074,F,POP,,28742
1997S1,TOTAL,Y074,TOTAL,POP,,50274
1997S1,TOTAL,Y075,M,POP,,20150
1997S1,TOTAL,Y075,F,POP,,26626
1997S1,TOTAL,Y075,TOTAL,POP,,46776
1997S1,TOTAL,Y076,M,POP,,16697
1997S1,TOTAL,Y076,F,POP,,25657
1997S1,TOTAL,Y076,TOTAL,POP,,42354
1997S1,TOTAL,Y077,M,POP,,13933
1997S1,TOTAL,Y077,F,POP,,21638
1997S1,TOTAL,Y077,TOTAL,POP,,35571
1997S1,TOTAL,Y078,M,POP,,13200
1997S1,TOTAL,Y078,F,POP,,21278
1997S1,TOTAL,Y078,TOTAL,POP,,34478
1997S1,TOTAL,Y079,M,POP,,11546
1997S1,TOTAL,Y079,F,POP,,19283
1997S1,TOTAL,Y079,TOTAL,POP,,30829
1997S1,TOTAL,Y080,M,POP,,10875
1997S1,TOTAL,Y080,F,POP,,18281
1997S1,TOTAL,Y080,TOTAL,POP,,29156
1997S1,TOTAL,Y081,M,POP,,10070
1997S1,TOTAL,Y081,F,POP,,17282
1997S1,TOTAL,Y081,TOTAL,POP,,27352
1997S1,TOTAL,Y082,M,POP,,9221
1997S1,TOTAL,Y082,F,POP,,16662
1997S1,TOTAL,Y082,TOTAL,POP,,25883
1997S1,TOTAL,Y083,M,POP,,8304
1997S1,TOTAL,Y083,F,POP,,15066
1997S1,TOTAL,Y083,TOTAL,POP,,23370
1997S1,TOTAL,Y084,M,POP,,7269
1997S1,TOTAL,Y084,F,POP,,14190
1997S1,TOTAL,Y084,TOTAL,POP,,21459
1997S1,TOTAL,Y085,M,POP,,5992
1997S1,TOTAL,Y085,F,POP,,12054
1997S1,TOTAL,Y085,TOTAL,POP,,18046
1997S1,TOTAL,Y086,M,POP,,5400
1997S1,TOTAL,Y086,F,POP,,11097
1997S1,TOTAL,Y086,TOTAL,POP,,16497
1997S1,TOTAL,Y087,M,POP,,4271
1997S1,TOTAL,Y087,F,POP,,9493
1997S1,TOTAL,Y087,TOTAL,POP,,13764
1997S1,TOTAL,Y088,M,POP,,3585
1997S1,TOTAL,Y088,F,POP,,7700
1997S1,TOTAL,Y088,TOTAL,POP,,11285
1997S1,TOTAL,Y089,M,POP,,2782
1997S1,TOTAL,Y089,F,POP,,6672
1997S1,TOTAL,Y089,TOTAL,POP,,9454
1997S1,TOTAL,Y090,M,POP,,2172
1997S1,TOTAL,Y090,F,POP,,5387
1997S1,TOTAL,Y090,TOTAL,POP,,7559
1997S1,TOTAL,Y091,M,POP,,1696
1997S1,TOTAL,Y091,F,POP,,4353
1997S1,TOTAL,Y091,TOTAL,POP,,6049
1997S1,TOTAL,Y092,M,POP,,1260
1997S1,TOTAL,Y092,F,POP,,3311
1997S1,TOTAL,Y092,TOTAL,POP,,4571
1997S1,TOTAL,Y093,M,POP,,946
1997S1,TOTAL,Y093,F,POP,,2575
1997S1,TOTAL,Y093,TOTAL,POP,,3521
1997S1,TOTAL,Y094,M,POP,,689
1997S1,TOTAL,Y094,F,POP,,1993
1997S1,TOTAL,Y094,TOTAL,POP,,2682
1997S1,TOTAL,Y095,M,POP,,546
1997S1,TOTAL,Y095,F,POP,,1410
1997S1,TOTAL,Y095,TOTAL,POP,,1956
1997S1,TOTAL,Y096,M,POP,,274
1997S1,TOTAL,Y096,F,POP,,938
1997S1,TOTAL,Y096,TOTAL,POP,,1212
1997S1,TOTAL,Y097,M,POP,,162
1997S1,TOTAL,Y097,F,POP,,476
1997S1,TOTAL,Y097,TOTAL,POP,,638
1997S1,TOTAL,Y098,M,POP,,105
1997S1,TOTAL,Y098,F,POP,,302
1997S1,TOTAL,Y098,TOTAL,POP,,407
1997S1,TOTAL,Y_GE099,M,POP,,223
1997S1,TOTAL,Y_GE099,F,POP,,566
1997S1,TOTAL,Y_GE099,TOTAL,POP,,789
1997S1,TOTAL,TOTAL,M,POP,,2983860
1997S1,TOTAL,TOTAL,F,POP,,3126140
1997S1,TOTAL,TOTAL,TOTAL,POP,,6110000
1997S2,TOTAL,Y000,M,POP,,28617
1997S2,TOTAL,Y000,F,POP,,26778
1997S2,TOTAL,Y000,TOTAL,POP,,55395
1997S2,TOTAL,Y001,M,POP,,27659
1997S2,TOTAL,Y001,F,POP,,26086
1997S2,TOTAL,Y001,TOTAL,POP,,53745
1997S2,TOTAL,Y002,M,POP,,27299
1997S2,TOTAL,Y002,F,POP,,26124
1997S2,TOTAL,Y002,TOTAL,POP,,53423
1997S2,TOTAL,Y003,M,POP,,27334
1997S2,TOTAL,Y003,F,POP,,26318
1997S2,TOTAL,Y003,TOTAL,POP,,53652
1997S2,TOTAL,Y004,M,POP,,27825
1997S2,TOTAL,Y004,F,POP,,26850
1997S2,TOTAL,Y004,TOTAL,POP,,54675
1997S2,TOTAL,Y005,M,POP,,28182
1997S2,TOTAL,Y005,F,POP,,27054
1997S2,TOTAL,Y005,TOTAL,POP,,55236
1997S2,TOTAL,Y006,M,POP,,28199
1997S2,TOTAL,Y006,F,POP,,26835
1997S2,TOTAL,Y006,TOTAL,POP,,55034
1997S2,TOTAL,Y007,M,POP,,28547
1997S2,TOTAL,Y007,F,POP,,27080
1997S2,TOTAL,Y007,TOTAL,POP,,55627
1997S2,TOTAL,Y008,M,POP,,28901
1997S2,TOTAL,Y008,F,POP,,27548
1997S2,TOTAL,Y008,TOTAL,POP,,56449
1997S2,TOTAL,Y009,M,POP,,29356
1997S2,TOTAL,Y009,F,POP,,27916
1997S2,TOTAL,Y009,TOTAL,POP,,57272
1997S2,TOTAL,Y010,M,POP,,30235
1997S2,TOTAL,Y010,F,POP,,28701
1997S2,TOTAL,Y010,TOTAL,POP,,58936
1997S2,TOTAL,Y011,M,POP,,31612
1997S2,TOTAL,Y011,F,POP,,30188
1997S2,TOTAL,Y011,TOTAL,POP,,61800
1997S2,TOTAL,Y012,M,POP,,32986
1997S2,TOTAL,Y012,F,POP,,31469
1997S2,TOTAL,Y012,TOTAL,POP,,64455
1997S2,TOTAL,Y013,M,POP,,34134
1997S2,TOTAL,Y013,F,POP,,32734
1997S2,TOTAL,Y013,TOTAL,POP,,66868
1997S2,TOTAL,Y014,M,POP,,36153
1997S2,TOTAL,Y014,F,POP,,34733
1997S2,TOTAL,Y014,TOTAL,POP,,70886
1997S2,TOTAL,Y015,M,POP,,38827
1997S2,TOTAL,Y015,F,POP,,36952
1997S2,TOTAL,Y015,TOTAL,POP,,75779
1997S2,TOTAL,Y016,M,POP,,41397
1997S2,TOTAL,Y016,F,POP,,39430
1997S2,TOTAL,Y016,TOTAL,POP,,80827
1997S2,TOTAL,Y017,M,POP,,44164
1997S2,TOTAL,Y017,F,POP,,42021
1997S2,TOTAL,Y017,TOTAL,POP,,86185
1997S2,TOTAL,Y018,M,POP,,47530
1997S2,TOTAL,Y018,F,POP,,45161
1997S2,TOTAL,Y018,TOTAL,POP,,92691
1997S2,TOTAL,Y019,M,POP,,49783
1997S2,TOTAL,Y019,F,POP,,47922
1997S2,TOTAL,Y019,TOTAL,POP,,97705
1997S2,TOTAL,Y020,M,POP,,51213
1997S2,TOTAL,Y020,F,POP,,49451
1997S2,TOTAL,Y020,TOTAL,POP,,100664
1997S2,TOTAL,Y021,M,POP,,52902
1997S2,TOTAL,Y021,F,POP,,50681
1997S2,TOTAL,Y021,TOTAL,POP,,103583
1997S2,TOTAL,Y022,M,POP,,53422
1997S2,TOTAL,Y022,F,POP,,51133
1997S2,TOTAL,Y022,TOTAL,POP,,104555
1997S2,TOTAL,Y023,M,POP,,52459
1997S2,TOTAL,Y023,F,POP,,50685
1997S2,TOTAL,Y023,TOTAL,POP,,103144
1997S2,TOTAL,Y024,M,POP,,51622
1997S2,TOTAL,Y024,F,POP,,50154
1997S2,TOTAL,Y024,TOTAL,POP,,101776
