SEMESTER,CAT,AGE,SEX,CONCEPT,status,value
1982S2,TOTAL,Y059,M,POP,,30967
1982S2,TOTAL,Y059,F,POP,,33576
1982S2,TOTAL,Y059,TOTAL,POP,,64543
1982S2,TOTAL,Y060,M,POP,,30298
1982S2,TOTAL,Y060,F,POP,,32608
1982S2,TOTAL,Y060,TOTAL,POP,,62906
1982S2,TOTAL,Y061,M,POP,,27750
1982S2,TOTAL,Y061,F,POP,,31686
1982S2,TOTAL,Y061,TOTAL,POP,,59436
1982S2,TOTAL,Y062,M,POP,,24073
1982S2,TOTAL,Y062,F,POP,,29431
1982S2,TOTAL,Y062,TOTAL,POP,,53504
1982S2,TOTAL,Y063,M,POP,,22197
1982S2,TOTAL,Y063,F,POP,,27478
1982S2,TOTAL,Y063,TOTAL,POP,,49675
1982S2,TOTAL,Y064,M,POP,,21196
1982S2,TOTAL,Y064,F,POP,,26680
1982S2,TOTAL,Y064,TOTAL,POP,,47876
1982S2,TOTAL,Y065,M,POP,,20278
1982S2,TOTAL,Y065,F,POP,,25633
1982S2,TOTAL,Y065,TOTAL,POP,,45911
1982S2,TOTAL,Y066,M,POP,,19829
1982S2,TOTAL,Y066,F,POP,,25520
1982S2,TOTAL,Y066,TOTAL,POP,,45349
1982S2,TOTAL,Y067,M,POP,,19629
1982S2,TOTAL,Y067,F,POP,,25731
1982S2,TOTAL,Y067,TOTAL,POP,,45360
1982S2,TOTAL,Y068,M,POP,,19204
1982S2,TOTAL,Y068,F,POP,,25444
1982S2,TOTAL,Y068,TOTAL,POP,,44648
1982S2,TOTAL,Y069,M,POP,,18563
1982S2,TOTAL,Y069,F,POP,,24689
1982S2,TOTAL,Y069,TOTAL,POP,,43252
1982S2,TOTAL,Y070,M,POP,,17625
1982S2,TOTAL,Y070,F,POP,,24003
1982S2,TOTAL,Y070,TOTAL,POP,,41628
1982S2,TOTAL,Y071,M,POP,,16775
1982S2,TOTAL,Y071,F,POP,,23615
1982S2,TOTAL,Y071,TOTAL,POP,,40390
1982S2,TOTAL,Y072,M,POP,,15964
1982S2,TOTAL,Y072,F,POP,,23212
1982S2,TOTAL,Y072,TOTAL,POP,,39176
1982S2,TOTAL,Y073,M,POP,,14896
1982S2,TOTAL,Y073,F,POP,,21634
1982S2,TOTAL,Y073,TOTAL,POP,,36530
1982S2,TOTAL,Y074,M,POP,,13781
1982S2,TOTAL,Y074,F,POP,,20285
1982S2,TOTAL,Y074,TOTAL,POP,,34066
1982S2,TOTAL,Y075,M,POP,,12475
1982S2,TOTAL,Y075,F,POP,,19324
1982S2,TOTAL,Y075,TOTAL,POP,,31799
1982S2,TOTAL,Y076,M,POP,,11462
1982S2,TOTAL,Y076,F,POP,,18166
1982S2,TOTAL,Y076,TOTAL,POP,,29628
1982S2,TOTAL,Y077,M,POP,,10354
1982S2,TOTAL,Y077,F,POP,,16878
1982S2,TOTAL,Y077,TOTAL,POP,,27232
1982S2,TOTAL,Y078,M,POP,,9409
1982S2,TOTAL,Y078,F,POP,,15542
1982S2,TOTAL,Y078,TOTAL,POP,,24951
1982S2,TOTAL,Y079,M,POP,,8552
1982S2,TOTAL,Y079,F,POP,,14459
1982S2,TOTAL,Y079,TOTAL,POP,,23011
1982S2,TOTAL,Y080,M,POP,,7569
1982S2,TOTAL,Y080,F,POP,,13010
1982S2,TOTAL,Y080,TOTAL,POP,,20579
1982S2,TOTAL,Y081,M,POP,,6778
1982S2,TOTAL,Y081,F,POP,,12304
1982S2,TOTAL,Y081,TOTAL,POP,,19082
1982S2,TOTAL,Y082,M,POP,,5482
1982S2,TOTAL,Y082,F,POP,,10422
1982S2,TOTAL,Y082,TOTAL,POP,,15904
1982S2,TOTAL,Y083,M,POP,,4248
1982S2,TOTAL,Y083,F,POP,,8082
1982S2,TOTAL,Y083,TOTAL,POP,,12330
1982S2,TOTAL,Y084,M,POP,,3624
1982S2,TOTAL,Y084,F,POP,,6995
1982S2,TOTAL,Y084,TOTAL,POP,,10619
1982S2,TOTAL,Y085,M,POP,,3173
1982S2,TOTAL,Y085,F,POP,,6050
1982S2,TOTAL,Y085,TOTAL,POP,,9223
1982S2,TOTAL,Y086,M,POP,,2542
1982S2,TOTAL,Y086,F,POP,,5293
1982S2,TOTAL,Y086,TOTAL,POP,,7835
1982S2,TOTAL,Y087,M,POP,,1956
1982S2,TOTAL,Y087,F,POP,,4299
1982S2,TOTAL,Y087,TOTAL,POP,,6255
1982S2,TOTAL,Y088,M,POP,,1474
1982S2,TOTAL,Y088,F,POP,,3319
1982S2,TOTAL,Y088,TOTAL,POP,,4793
1982S2,TOTAL,Y089,M,POP,,1130
1982S2,TOTAL,Y089,F,POP,,2629
1982S2,TOTAL,Y089,TOTAL,POP,,3759
1982S2,TOTAL,Y090,M,POP,,841
1982S2,TOTAL,Y090,F,POP,,2025
1982S2,TOTAL,Y090,TOTAL,POP,,2866
1982S2,TOTAL,Y091,M,POP,,626
1982S2,TOTAL,Y091,F,POP,,1559
1982S2,TOTAL,Y091,TOTAL,POP,,2185
1982S2,TOTAL,Y092,M,POP,,514
1982S2,TOTAL,Y092,F,POP,,1261
1982S2,TOTAL,Y092,TOTAL,POP,,1775
1982S2,TOTAL,Y093,M,POP,,381
1982S2,TOTAL,Y093,F,POP,,1033
1982S2,TOTAL,Y093,TOTAL,POP,,1414
1982S2,TOTAL,Y094,M,POP,,247
1982S2,TOTAL,Y094,F,POP,,657
1982S2,TOTAL,Y094,TOTAL,POP,,904
1982S2,TOTAL,Y_GE095,M,POP,,384
1982S2,TOTAL,Y_GE095,F,POP,,1231
1982S2,TOTAL,Y_GE095,TOTAL,POP,,1615
1982S2,TOTAL,TOTAL,M,POP,,2926003
1982S2,TOTAL,TOTAL,F,POP,,3042772
1982S2,TOTAL,TOTAL,TOTAL,POP,,5968775
1983S1,TOTAL,Y000,M,POP,,37505
1983S1,TOTAL,Y000,F,POP,,34800
1983S1,TOTAL,Y000,TOTAL,POP,,72305
1983S1,TOTAL,Y001,M,POP,,39156
1983S1,TOTAL,Y001,F,POP,,35938
1983S1,TOTAL,Y001,TOTAL,POP,,75094
1983S1,TOTAL,Y002,M,POP,,41956
1983S1,TOTAL,Y002,F,POP,,39669
1983S1,TOTAL,Y002,TOTAL,POP,,81625
1983S1,TOTAL,Y003,M,POP,,45991
1983S1,TOTAL,Y003,F,POP,,43373
1983S1,TOTAL,Y003,TOTAL,POP,,89364
1983S1,TOTAL,Y004,M,POP,,48989
1983S1,TOTAL,Y004,F,POP,,46151
1983S1,TOTAL,Y004,TOTAL,POP,,95140
1983S1,TOTAL,Y005,M,POP,,50867
1983S1,TOTAL,Y005,F,POP,,48311
1983S1,TOTAL,Y005,TOTAL,POP,,99178
1983S1,TOTAL,Y006,M,POP,,53113
1983S1,TOTAL,Y006,F,POP,,49922
1983S1,TOTAL,Y006,TOTAL,POP,,103035
1983S1,TOTAL,Y007,M,POP,,54982
1983S1,TOTAL,Y007,F,POP,,51449
1983S1,TOTAL,Y007,TOTAL,POP,,106431
1983S1,TOTAL,Y008,M,POP,,54054
1983S1,TOTAL,Y008,F,POP,,50837
1983S1,TOTAL,Y008,TOTAL,POP,,104891
1983S1,TOTAL,Y009,M,POP,,52901
1983S1,TOTAL,Y009,F,POP,,50256
1983S1,TOTAL,Y009,TOTAL,POP,,103157
1983S1,TOTAL,Y010,M,POP,,52313
1983S1,TOTAL,Y010,F,POP,,49426
1983S1,TOTAL,Y010,TOTAL,POP,,101739
1983S1,TOTAL,Y011,M,POP,,52054
1983S1,TOTAL,Y011,F,POP,,47744
1983S1,TOTAL,Y011,TOTAL,POP,,99798
1983S1,TOTAL,Y012,M,POP,,50614
1983S1,TOTAL,Y012,F,POP,,48609
1983S1,TOTAL,Y012,TOTAL,POP,,99223
1983S1,TOTAL,Y013,M,POP,,49118
1983S1,TOTAL,Y013,F,POP,,46827
1983S1,TOTAL,Y013,TOTAL,POP,,95945
1983S1,TOTAL,Y014,M,POP,,49575
1983S1,TOTAL,Y014,F,POP,,47303
1983S1,TOTAL,Y014,TOTAL,POP,,96878
1983S1,TOTAL,Y015,M,POP,,51010
1983S1,TOTAL,Y015,F,POP,,48123
1983S1,TOTAL,Y015,TOTAL,POP,,99133
1983S1,TOTAL,Y016,M,POP,,49674
1983S1,TOTAL,Y016,F,POP,,47330
1983S1,TOTAL,Y016,TOTAL,POP,,97004
1983S1,TOTAL,Y017,M,POP,,49668
1983S1,TOTAL,Y017,F,POP,,47371
1983S1,TOTAL,Y017,TOTAL,POP,,97039
1983S1,TOTAL,Y018,M,POP,,50225
1983S1,TOTAL,Y018,F,POP,,48256
1983S1,TOTAL,Y018,TOTAL,POP,,98481
1983S1,TOTAL,Y019,M,POP,,47288
1983S1,TOTAL,Y019,F,POP,,45897
1983S1,TOTAL,Y019,TOTAL,POP,,93185
1983S1,TOTAL,Y020,M,POP,,46719
1983S1,TOTAL,Y020,F,POP,,45157
1983S1,TOTAL,Y020,TOTAL,POP,,91876
1983S1,TOTAL,Y021,M,POP,,45961
1983S1,TOTAL,Y021,F,POP,,44952
1983S1,TOTAL,Y021,TOTAL,POP,,90913
1983S1,TOTAL,Y022,M,POP,,45350
1983S1,TOTAL,Y022,F,POP,,45090
1983S1,TOTAL,Y022,TOTAL,POP,,90440
1983S1,TOTAL,Y023,M,POP,,45441
1983S1,TOTAL,Y023,F,POP,,45354
1983S1,TOTAL,Y023,TOTAL,POP,,90795
1983S1,TOTAL,Y024,M,POP,,45171
1983S1,TOTAL,Y024,F,POP,,45377
1983S1,TOTAL,Y024,TOTAL,POP,,90548
1983S1,TOTAL,Y025,M,POP,,44711
1983S1,TOTAL,Y025,F,POP,,45161
1983S1,TOTAL,Y025,TOTAL,POP,,89872
1983S1,TOTAL,Y026,M,POP,,42760
1983S1,TOTAL,Y026,F,POP,,42731
1983S1,TOTAL,Y026,TOTAL,POP,,85491
1983S1,TOTAL,Y027,M,POP,,42410
1983S1,TOTAL,Y027,F,POP,,42408
1983S1,TOTAL,Y027,TOTAL,POP,,84818
1983S1,TOTAL,Y028,M,POP,,41468
1983S1,TOTAL,Y028,F,POP,,41903
1983S1,TOTAL,Y028,TOTAL,POP,,83371
1983S1,TOTAL,Y029,M,POP,,42113
1983S1,TOTAL,Y029,F,POP,,41929
1983S1,TOTAL,Y029,TOTAL,POP,,84042
1983S1,TOTAL,Y030,M,POP,,42494
1983S1,TOTAL,Y030,F,POP,,42591
1983S1,TOTAL,Y030,TOTAL,POP,,85085
1983S1,TOTAL,Y031,M,POP,,40726
1983S1,TOTAL,Y031,F,POP,,40585
1983S1,TOTAL,Y031,TOTAL,POP,,81311
1983S1,TOTAL,Y032,M,POP,,39787
1983S1,TOTAL,Y032,F,POP,,40062
1983S1,TOTAL,Y032,TOTAL,POP,,79849
1983S1,TOTAL,Y033,M,POP,,42278
1983S1,TOTAL,Y033,F,POP,,41821
1983S1,TOTAL,Y033,TOTAL,POP,,84099
1983S1,TOTAL,Y034,M,POP,,45244
1983S1,TOTAL,Y034,F,POP,,45317
1983S1,TOTAL,Y034,TOTAL,POP,,90561
1983S1,TOTAL,Y035,M,POP,,41842
1983S1,TOTAL,Y035,F,POP,,41436
1983S1,TOTAL,Y035,TOTAL,POP,,83278
1983S1,TOTAL,Y036,M,POP,,39619
1983S1,TOTAL,Y036,F,POP,,39113
1983S1,TOTAL,Y036,TOTAL,POP,,78732
1983S1,TOTAL,Y037,M,POP,,42401
1983S1,TOTAL,Y037,F,POP,,41812
1983S1,TOTAL,Y037,TOTAL,POP,,84213
1983S1,TOTAL,Y038,M,POP,,39794
1983S1,TOTAL,Y038,F,POP,,39859
1983S1,TOTAL,Y038,TOTAL,POP,,79653
1983S1,TOTAL,Y039,M,POP,,39320
1983S1,TOTAL,Y039,F,POP,,38790
1983S1,TOTAL,Y039,TOTAL,POP,,78110
1983S1,TOTAL,Y040,M,POP,,34084
1983S1,TOTAL,Y040,F,POP,,33109
1983S1,TOTAL,Y040,TOTAL,POP,,67193
1983S1,TOTAL,Y041,M,POP,,32043
1983S1,TOTAL,Y041,F,POP,,31159
1983S1,TOTAL,Y041,TOTAL,POP,,63202
1983S1,TOTAL,Y042,M,POP,,41598
1983S1,TOTAL,Y042,F,POP,,39903
1983S1,TOTAL,Y042,TOTAL,POP,,81501
1983S1,TOTAL,Y043,M,POP,,23663
1983S1,TOTAL,Y043,F,POP,,23236
1983S1,TOTAL,Y043,TOTAL,POP,,46899
1983S1,TOTAL,Y044,M,POP,,29111
1983S1,TOTAL,Y044,F,POP,,28799
1983S1,TOTAL,Y044,TOTAL,POP,,57910
1983S1,TOTAL,Y045,M,POP,,35853
1983S1,TOTAL,Y045,F,POP,,35036
1983S1,TOTAL,Y045,TOTAL,POP,,70889
1983S1,TOTAL,Y046,M,POP,,38228
1983S1,TOTAL,Y046,F,POP,,39394
1983S1,TOTAL,Y046,TOTAL,POP,,77622
1983S1,TOTAL,Y047,M,POP,,36749
1983S1,TOTAL,Y047,F,POP,,37036
1983S1,TOTAL,Y047,TOTAL,POP,,73785
1983S1,TOTAL,Y048,M,POP,,36365
1983S1,TOTAL,Y048,F,POP,,36556
1983S1,TOTAL,Y048,TOTAL,POP,,72921
1983S1,TOTAL,Y049,M,POP,,37947
1983S1,TOTAL,Y049,F,POP,,39029
1983S1,TOTAL,Y049,TOTAL,POP,,76976
1983S1,TOTAL,Y050,M,POP,,37324
1983S1,TOTAL,Y050,F,POP,,38725
1983S1,TOTAL,Y050,TOTAL,POP,,76049
1983S1,TOTAL,Y051,M,POP,,36632
1983S1,TOTAL,Y051,F,POP,,37572
1983S1,TOTAL,Y051,TOTAL,POP,,74204
1983S1,TOTAL,Y052,M,POP,,36638
1983S1,TOTAL,Y052,F,POP,,38946
1983S1,TOTAL,Y052,TOTAL,POP,,75584
1983S1,TOTAL,Y053,M,POP,,35119
1983S1,TOTAL,Y053,F,POP,,36357
1983S1,TOTAL,Y053,TOTAL,POP,,71476
1983S1,TOTAL,Y054,M,POP,,34780
1983S1,TOTAL,Y054,F,POP,,36922
1983S1,TOTAL,Y054,TOTAL,POP,,71702
1983S1,TOTAL,Y055,M,POP,,33387
1983S1,TOTAL,Y055,F,POP,,35556
1983S1,TOTAL,Y055,TOTAL,POP,,68943
1983S1,TOTAL,Y056,M,POP,,34173
1983S1,TOTAL,Y056,F,POP,,36086
1983S1,TOTAL,Y056,TOTAL,POP,,70259
1983S1,TOTAL,Y057,M,POP,,32909
1983S1,TOTAL,Y057,F,POP,,35691
1983S1,TOTAL,Y057,TOTAL,POP,,68600
1983S1,TOTAL,Y058,M,POP,,32459
1983S1,TOTAL,Y058,F,POP,,34598
1983S1,TOTAL,Y058,TOTAL,POP,,67057
1983S1,TOTAL,Y059,M,POP,,31029
1983S1,TOTAL,Y059,F,POP,,33288
1983S1,TOTAL,Y059,TOTAL,POP,,64317
1983S1,TOTAL,Y060,M,POP,,30479
1983S1,TOTAL,Y060,F,POP,,33622
1983S1,TOTAL,Y060,TOTAL,POP,,64101
1983S1,TOTAL,Y061,M,POP,,29648
1983S1,TOTAL,Y061,F,POP,,31462
1983S1,TOTAL,Y061,TOTAL,POP,,61110
1983S1,TOTAL,Y062,M,POP,,25402
1983S1,TOTAL,Y062,F,POP,,31576
1983S1,TOTAL,Y062,TOTAL,POP,,56978
1983S1,TOTAL,Y063,M,POP,,22277
1983S1,TOTAL,Y063,F,POP,,27074
1983S1,TOTAL,Y063,TOTAL,POP,,49351
1983S1,TOTAL,Y064,M,POP,,21729
1983S1,TOTAL,Y064,F,POP,,27628
1983S1,TOTAL,Y064,TOTAL,POP,,49357
1983S1,TOTAL,Y065,M,POP,,20245
1983S1,TOTAL,Y065,F,POP,,25507
1983S1,TOTAL,Y065,TOTAL,POP,,45752
1983S1,TOTAL,Y066,M,POP,,19840
1983S1,TOTAL,Y066,F,POP,,25466
1983S1,TOTAL,Y066,TOTAL,POP,,45306
1983S1,TOTAL,Y067,M,POP,,19353
1983S1,TOTAL,Y067,F,POP,,25207
1983S1,TOTAL,Y067,TOTAL,POP,,44560
1983S1,TOTAL,Y068,M,POP,,19372
1983S1,TOTAL,Y068,F,POP,,25890
1983S1,TOTAL,Y068,TOTAL,POP,,45262
1983S1,TOTAL,Y069,M,POP,,18493
1983S1,TOTAL,Y069,F,POP,,24656
1983S1,TOTAL,Y069,TOTAL,POP,,43149
1983S1,TOTAL,Y070,M,POP,,18037
1983S1,TOTAL,Y070,F,POP,,24370
1983S1,TOTAL,Y070,TOTAL,POP,,42407
1983S1,TOTAL,Y071,M,POP,,16684
1983S1,TOTAL,Y071,F,POP,,23158
1983S1,TOTAL,Y071,TOTAL,POP,,39842
1983S1,TOTAL,Y072,M,POP,,16235
1983S1,TOTAL,Y072,F,POP,,23595
1983S1,TOTAL,Y072,TOTAL,POP,,39830
1983S1,TOTAL,Y073,M,POP,,15021
1983S1,TOTAL,Y073,F,POP,,22252
1983S1,TOTAL,Y073,TOTAL,POP,,37273
1983S1,TOTAL,Y074,M,POP,,14079
1983S1,TOTAL,Y074,F,POP,,20439
1983S1,TOTAL,Y074,TOTAL,POP,,34518
1983S1,TOTAL,Y075,M,POP,,12770
1983S1,TOTAL,Y075,F,POP,,19480
1983S1,TOTAL,Y075,TOTAL,POP,,32250
1983S1,TOTAL,Y076,M,POP,,11510
1983S1,TOTAL,Y076,F,POP,,18498
1983S1,TOTAL,Y076,TOTAL,POP,,30008
1983S1,TOTAL,Y077,M,POP,,10646
1983S1,TOTAL,Y077,F,POP,,17132
1983S1,TOTAL,Y077,TOTAL,POP,,27778
1983S1,TOTAL,Y078,M,POP,,9423
1983S1,TOTAL,Y078,F,POP,,15857
1983S1,TOTAL,Y078,TOTAL,POP,,25280
1983S1,TOTAL,Y079,M,POP,,8699
1983S1,TOTAL,Y079,F,POP,,14471
1983S1,TOTAL,Y079,TOTAL,POP,,23170
1983S1,TOTAL,Y080,M,POP,,7639
1983S1,TOTAL,Y080,F,POP,,13610
1983S1,TOTAL,Y080,TOTAL,POP,,21249
1983S1,TOTAL,Y081,M,POP,,6747
1983S1,TOTAL,Y081,F,POP,,11588
1983S1,TOTAL,Y081,TOTAL,POP,,18335
1983S1,TOTAL,Y082,M,POP,,6073
1983S1,TOTAL,Y082,F,POP,,12062
1983S1,TOTAL,Y082,TOTAL,POP,,18135
1983S1,TOTAL,Y083,M,POP,,4350
1983S1,TOTAL,Y083,F,POP,,8019
1983S1,TOTAL,Y083,TOTAL,POP,,12369
1983S1,TOTAL,Y084,M,POP,,3639
1983S1,TOTAL,Y084,F,POP,,7305
1983S1,TOTAL,Y084,TOTAL,POP,,10944
1983S1,TOTAL,Y085,M,POP,,3111
1983S1,TOTAL,Y085,F,POP,,6008
1983S1,TOTAL,Y085,TOTAL,POP,,9119
1983S1,TOTAL,Y086,M,POP,,2726
1983S1,TOTAL,Y086,F,POP,,5372
1983S1,TOTAL,Y086,TOTAL,POP,,8098
1983S1,TOTAL,Y087,M,POP,,1964
1983S1,TOTAL,Y087,F,POP,,4543
1983S1,TOTAL,Y087,TOTAL,POP,,6507
1983S1,TOTAL,Y088,M,POP,,1617
1983S1,TOTAL,Y088,F,POP,,3518
1983S1,TOTAL,Y088,TOTAL,POP,,5135
1983S1,TOTAL,Y089,M,POP,,1088
1983S1,TOTAL,Y089,F,POP,,2656
1983S1,TOTAL,Y089,TOTAL,POP,,3744
1983S1,TOTAL,Y090,M,POP,,913
1983S1,TOTAL,Y090,F,POP,,2145
1983S1,TOTAL,Y090,TOTAL,POP,,3058
1983S1,TOTAL,Y091,M,POP,,603
1983S1,TOTAL,Y091,F,POP,,1550
1983S1,TOTAL,Y091,TOTAL,POP,,2153
1983S1,TOTAL,Y092,M,POP,,507
1983S1,TOTAL,Y092,F,POP,,1215
1983S1,TOTAL,Y092,TOTAL,POP,,1722
1983S1,TOTAL,Y093,M,POP,,399
1983S1,TOTAL,Y093,F,POP,,1052
1983S1,TOTAL,Y093,TOTAL,POP,,1451
1983S1,TOTAL,Y094,M,POP,,283
1983S1,TOTAL,Y094,F,POP,,805
1983S1,TOTAL,Y094,TOTAL,POP,,1088
1983S1,TOTAL,Y_GE095,M,POP,,394
1983S1,TOTAL,Y_GE095,F,POP,,1247
1983S1,TOTAL,Y_GE095,TOTAL,POP,,1641
1983S1,TOTAL,TOTAL,M,POP,,2928748
1983S1,TOTAL,TOTAL,F,POP,,3046073
1983S1,TOTAL,TOTAL,TOTAL,POP,,5974821
1983S2,TOTAL,Y000,M,POP,,35697
1983S2,TOTAL,Y000,F,POP,,33423
1983S2,TOTAL,Y000,TOTAL,POP,,69120
1983S2,TOTAL,Y001,M,POP,,38211
1983S2,TOTAL,Y001,F,POP,,35397
1983S2,TOTAL,Y001,TOTAL,POP,,73608
1983S2,TOTAL,Y002,M,POP,,40572
1983S2,TOTAL,Y002,F,POP,,37968
1983S2,TOTAL,Y002,TOTAL,POP,,78540
1983S2,TOTAL,Y003,M,POP,,43999
1983S2,TOTAL,Y003,F,POP,,41591
1983S2,TOTAL,Y003,TOTAL,POP,,85590
1983S2,TOTAL,Y004,M,POP,,47365
1983S2,TOTAL,Y004,F,POP,,44581
1983S2,TOTAL,Y004,TOTAL,POP,,91946
1983S2,TOTAL,Y005,M,POP,,49795
1983S2,TOTAL,Y005,F,POP,,47120
1983S2,TOTAL,Y005,TOTAL,POP,,96915
1983S2,TOTAL,Y006,M,POP,,51811
1983S2,TOTAL,Y006,F,POP,,48951
1983S2,TOTAL,Y006,TOTAL,POP,,100762
1983S2,TOTAL,Y007,M,POP,,53853
1983S2,TOTAL,Y007,F,POP,,50530
1983S2,TOTAL,Y007,TOTAL,POP,,104383
1983S2,TOTAL,Y008,M,POP,,54339
1983S2,TOTAL,Y008,F,POP,,50966
1983S2,TOTAL,Y008,TOTAL,POP,,105305
1983S2,TOTAL,Y009,M,POP,,53326
1983S2,TOTAL,Y009,F,POP,,50410
1983S2,TOTAL,Y009,TOTAL,POP,,103736
1983S2,TOTAL,Y010,M,POP,,52445
1983S2,TOTAL,Y010,F,POP,,49632
1983S2,TOTAL,Y010,TOTAL,POP,,102077
1983S2,TOTAL,Y011,M,POP,,52088
1983S2,TOTAL,Y011,F,POP,,48521
1983S2,TOTAL,Y011,TOTAL,POP,,100609
1983S2,TOTAL,Y012,M,POP,,51115
1983S2,TOTAL,Y012,F,POP,,48113
1983S2,TOTAL,Y012,TOTAL,POP,,99228
1983S2,TOTAL,Y013,M,POP,,49707
1983S2,TOTAL,Y013,F,POP,,47533
1983S2,TOTAL,Y013,TOTAL,POP,,97240
1983S2,TOTAL,Y014,M,POP,,49217
1983S2,TOTAL,Y014,F,POP,,46935
1983S2,TOTAL,Y014,TOTAL,POP,,96152
1983S2,TOTAL,Y015,M,POP,,50248
1983S2,TOTAL,Y015,F,POP,,47701
1983S2,TOTAL,Y015,TOTAL,POP,,97949
1983S2,TOTAL,Y016,M,POP,,50235
1983S2,TOTAL,Y016,F,POP,,47700
1983S2,TOTAL,Y016,TOTAL,POP,,97935
1983S2,TOTAL,Y017,M,POP,,49653
1983S2,TOTAL,Y017,F,POP,,47351
1983S2,TOTAL,Y017,TOTAL,POP,,97004
1983S2,TOTAL,Y018,M,POP,,49847
1983S2,TOTAL,Y018,F,POP,,47768
1983S2,TOTAL,Y018,TOTAL,POP,,97615
1983S2,TOTAL,Y019,M,POP,,48715
1983S2,TOTAL,Y019,F,POP,,47006
1983S2,TOTAL,Y019,TOTAL,POP,,95721
1983S2,TOTAL,Y020,M,POP,,46937
1983S2,TOTAL,Y020,F,POP,,45510
1983S2,TOTAL,Y020,TOTAL,POP,,92447
1983S2,TOTAL,Y021,M,POP,,46244
1983S2,TOTAL,Y021,F,POP,,45026
1983S2,TOTAL,Y021,TOTAL,POP,,91270
1983S2,TOTAL,Y022,M,POP,,45499
1983S2,TOTAL,Y022,F,POP,,44934
1983S2,TOTAL,Y022,TOTAL,POP,,90433
1983S2,TOTAL,Y023,M,POP,,45381
1983S2,TOTAL,Y023,F,POP,,45232
1983S2,TOTAL,Y023,TOTAL,POP,,90613
1983S2,TOTAL,Y024,M,POP,,45198
1983S2,TOTAL,Y024,F,POP,,45303
1983S2,TOTAL,Y024,TOTAL,POP,,90501
1983S2,TOTAL,Y025,M,POP,,44880
1983S2,TOTAL,Y025,F,POP,,45235
1983S2,TOTAL,Y025,TOTAL,POP,,90115
1983S2,TOTAL,Y026,M,POP,,43662
1983S2,TOTAL,Y026,F,POP,,43850
1983S2,TOTAL,Y026,TOTAL,POP,,87512
1983S2,TOTAL,Y027,M,POP,,42455
1983S2,TOTAL,Y027,F,POP,,42501
1983S2,TOTAL,Y027,TOTAL,POP,,84956
1983S2,TOTAL,Y028,M,POP,,41831
1983S2,TOTAL,Y028,F,POP,,42046
1983S2,TOTAL,Y028,TOTAL,POP,,83877
1983S2,TOTAL,Y029,M,POP,,41662
1983S2,TOTAL,Y029,F,POP,,41795
1983S2,TOTAL,Y029,TOTAL,POP,,83457
1983S2,TOTAL,Y030,M,POP,,42168
1983S2,TOTAL,Y030,F,POP,,42184
1983S2,TOTAL,Y030,TOTAL,POP,,84352
1983S2,TOTAL,Y031,M,POP,,41520
1983S2,TOTAL,Y031,F,POP,,41456
1983S2,TOTAL,Y031,TOTAL,POP,,82976
1983S2,TOTAL,Y032,M,POP,,40058
1983S2,TOTAL,Y032,F,POP,,40215
1983S2,TOTAL,Y032,TOTAL,POP,,80273
1983S2,TOTAL,Y033,M,POP,,40878
1983S2,TOTAL,Y033,F,POP,,40763
1983S2,TOTAL,Y033,TOTAL,POP,,81641
1983S2,TOTAL,Y034,M,POP,,43603
1983S2,TOTAL,Y034,F,POP,,43458
1983S2,TOTAL,Y034,TOTAL,POP,,87061
1983S2,TOTAL,Y035,M,POP,,43354
1983S2,TOTAL,Y035,F,POP,,43274
1983S2,TOTAL,Y035,TOTAL,POP,,86628
1983S2,TOTAL,Y036,M,POP,,40567
1983S2,TOTAL,Y036,F,POP,,40120
1983S2,TOTAL,Y036,TOTAL,POP,,80687
1983S2,TOTAL,Y037,M,POP,,40860
1983S2,TOTAL,Y037,F,POP,,40379
1983S2,TOTAL,Y037,TOTAL,POP,,81239
1983S2,TOTAL,Y038,M,POP,,40968
1983S2,TOTAL,Y038,F,POP,,40728
1983S2,TOTAL,Y038,TOTAL,POP,,81696
1983S2,TOTAL,Y039,M,POP,,39423
1983S2,TOTAL,Y039,F,POP,,39222
1983S2,TOTAL,Y039,TOTAL,POP,,78645
1983S2,TOTAL,Y040,M,POP,,36583
1983S2,TOTAL,Y040,F,POP,,35849
1983S2,TOTAL,Y040,TOTAL,POP,,72432
1983S2,TOTAL,Y041,M,POP,,32910
1983S2,TOTAL,Y041,F,POP,,32068
1983S2,TOTAL,Y041,TOTAL,POP,,64978
1983S2,TOTAL,Y042,M,POP,,36723
1983S2,TOTAL,Y042,F,POP,,35483
1983S2,TOTAL,Y042,TOTAL,POP,,72206
1983S2,TOTAL,Y043,M,POP,,32486
1983S2,TOTAL,Y043,F,POP,,31479
1983S2,TOTAL,Y043,TOTAL,POP,,63965
1983S2,TOTAL,Y044,M,POP,,26276
1983S2,TOTAL,Y044,F,POP,,25941
1983S2,TOTAL,Y044,TOTAL,POP,,52217
1983S2,TOTAL,Y045,M,POP,,32414
1983S2,TOTAL,Y045,F,POP,,31841
1983S2,TOTAL,Y045,TOTAL,POP,,64255
1983S2,TOTAL,Y046,M,POP,,36901
1983S2,TOTAL,Y046,F,POP,,37144
1983S2,TOTAL,Y046,TOTAL,POP,,74045
1983S2,TOTAL,Y047,M,POP,,37381
1983S2,TOTAL,Y047,F,POP,,38126
1983S2,TOTAL,Y047,TOTAL,POP,,75507
1983S2,TOTAL,Y048,M,POP,,36424
